session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
624481f3dc471fa8cd8bfcdb,5fdb2a32414cb63975e0d9c7,RETURNED,2022-03-30 16:14:43.095000,,70776.273927,23,288,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6244826edc471fa8cd8bfcdf,5f2448855226b0000a8129e1,APPROVED,2022-03-30 16:16:50.261000,2022-03-30 16:35:52.497000,1142.236,21,220,2,100,2022-03-31 10:52:26.419000,29551DF4,Czech Republic,Czech Republic,Other,Czech,Czech Republic,Male,Yes
624482a04682ca505304e9e0,5c8bafb53b6f3d00013d7c30,APPROVED,2022-03-30 16:17:55.915000,2022-03-30 17:06:07.419000,2891.504,32,700,1,100,2022-03-31 10:52:26.520000,29551DF4,Hungary,Hungary,Full-Time,Hungarian,Hungary,Male,No
624482c42b7866d9875ddfe0,61267b828ead584bcf092e35,APPROVED,2022-03-30 16:20:15.983000,2022-03-30 17:11:52.455000,3096.472,33,116,2,99,2022-03-31 10:52:26.646000,29551DF4,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,South Africa,Female,Yes
624482e67a98aae773efd942,5d70ec2138ac7e00012f817b,APPROVED,2022-03-30 16:18:49.551000,2022-03-30 16:35:07.247000,977.696,23,418,0,100,2022-03-31 10:52:26.753000,29551DF4,Portugal,Portugal,Unemployed (and job seeking),Portuguese,Portugal,Male,No
62448343d71b50863a08cfe0,60327d95fb5e6823d96d15a0,RETURNED,2022-03-30 16:21:12.719000,,70386.745942,33,114,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62448358de41d04af9eda454,60f5a332d13bb868d7724c52,APPROVED,2022-03-30 16:20:52.962000,2022-03-30 16:46:42.056000,1549.094,34,178,0,100,2022-03-31 11:12:15.413000,29551DF4,Portugal,Portugal,Full-Time,Portuguese,Portugal,Female,No
624483b57bf83e580ecb5255,572f526c3c27e7000e0b8aaa,APPROVED,2022-03-30 16:22:13.809000,2022-03-30 16:51:35.305000,1761.496,32,2702,11,100,2022-03-31 10:52:26.924000,29551DF4,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,DATA EXPIRED
6244848633cd09bec27506de,5f75ce20817166287293b825,APPROVED,2022-03-30 16:25:45.912000,2022-03-30 16:46:45.985000,1260.073,24,172,1,100,2022-03-31 10:52:27.010000,29551DF4,Israel,Israel,Unemployed (and job seeking),Hebrew,Israel,Male,Yes
624484c704ad6ee59f8cf4ae,5cfddbd3ee0b1500019fa84c,APPROVED,2022-03-30 16:26:55.477000,2022-03-30 16:49:29.511000,1354.034,30,411,5,99,2022-03-31 10:52:27.105000,29551DF4,Greece,Greece,Full-Time,Greek,Greece,Male,No
6244850f03338c7c3df70ceb,5f4f9deca0830d07329e0efa,RETURNED,2022-03-30 16:28:05.636000,,69973.913959,31,241,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6244855e39c0f409d7fd5620,613aa0162f4662712a517461,APPROVED,2022-03-30 16:29:22.830000,2022-03-30 17:37:42.639000,4099.809,24,102,0,100,2022-03-31 10:52:27.170000,29551DF4,Mexico,Mexico,Full-Time,Spanish,Mexico,Male,Yes
6244862c66bf4e903379a3c7,60a37b4e514b606e0a822a0c,APPROVED,2022-03-30 16:34:13.330000,2022-03-30 17:03:56.554000,1783.224,32,307,2,100,2022-03-31 10:52:27.256000,29551DF4,Italy,Italy,Unemployed (and job seeking),Italian,Italy,Male,Yes
62448a7f3a89acb6537bc057,5f4e76eff69af505fa21da55,RETURNED,2022-03-30 17:02:00.061000,,67939.528573,24,270,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62448d0918425ad02805039a,604b169fe4b7991ec08da3a6,APPROVED,2022-03-30 17:02:01.651000,2022-03-30 17:24:09.504000,1327.853,30,662,9,99,2022-03-31 10:52:27.345000,29551DF4,Russian Federation,Germany,Full-Time,German,Germany,Male,No
624492b682a06dc4731c98fe,610abbbb784eea92360657e0,APPROVED,2022-03-30 17:26:30.567000,2022-03-30 18:07:39.695000,2469.128,51,93,0,100,2022-03-31 10:52:27.446000,29551DF4,Poland,Poland,Unemployed (and job seeking),Polish,Poland,Male,No
62449721d619235338011800,6104921c0cd5d47f9ec1d719,APPROVED,2022-03-30 17:45:17.535000,2022-03-30 18:52:01.848000,4004.313,26,59,1,98,2022-03-31 11:09:47.244000,29551DF4,South Africa,South Africa,Part-Time,DATA EXPIRED,South Africa,Female,DATA EXPIRED
6245880e2860683d8994fc94,61280140171ec546e87ed8cb,RETURNED,2022-03-31 10:53:02.081000,,3677.561552,18,53,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62458813bf9875220beb4bf4,60e70d678909d1d5e5bd8943,APPROVED,2022-03-31 10:53:10.438000,2022-03-31 11:19:41.839000,1591.401,21,20,0,100,2022-03-31 11:21:41.459000,29551DF4,Portugal,Portugal,Unemployed (and job seeking),Portuguese,Portugal,Female,Yes
62458bfa4e93af7cef9208fd,5ea95b161e683e03e9db9ef7,RETURNED,2022-03-31 11:10:21.874000,,2637.796209,31,196,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62458cc75114e804a9814f58,609a82402b987000b1499df0,RETURNED,2022-03-31 11:13:12.701000,,2466.983396,19,52,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62458e906fb46b79baa2c976,60b56ada17663c9fdcb74bdd,APPROVED,2022-03-31 11:20:48.714000,2022-03-31 11:53:50.263000,1981.549,27,68,1,99,2022-03-31 11:54:01.078000,29551DF4,Estonia,Estonia,Full-Time,Estonian,Estonia,Female,No
