session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
60bf3f4efc61d7b026695010,60ba6740a76fadb32842870e,APPROVED,2021-06-08 09:58:52.209000,2021-06-08 10:36:21.934000,2249.725,20,5,0,100,2021-06-08 14:59:37.500000,29551DF4,Estonia,Estonia,Unemployed (and job seeking),DATA EXPIRED,Estonia,Male,Yes
60bf3f8c25df03f9ef478f9f,5c000d7a71ba4200019c0263,RETURNED,2021-06-08 10:03:23.818000,,90522.551688,51,383,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf3facb5786c112ed3142a,60baa44354f42d2f7ce79da9,RETURNED,2021-06-08 10:02:36.080000,,90570.305567,21,7,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf41031f75f80686dd7fbb,5d94c6f5dc0b0e001465072e,APPROVED,2021-06-08 10:05:58.420000,2021-06-08 10:33:38.402000,1659.982,31,49,0,100,2021-06-08 14:59:50.501000,29551DF4,Sweden,Poland,DATA EXPIRED,DATA EXPIRED,Sweden,Male,No
60bf4148018c765290b9bf4a,5fbc76e190b3c5140e3187e7,RETURNED,2021-06-08 10:10:45.076000,,90081.34206,24,33,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf41952435aa78a0b066e3,60be8768e1fb83097a5db1ed,RETURNED,2021-06-08 10:08:22.938000,,90223.498388,19,2,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf41a87327412353c02061,5cb304b63742a400153b756d,APPROVED,2021-06-08 10:08:56.317000,2021-06-08 10:34:02.595000,1506.278,20,25,0,100,2021-06-08 15:00:22.895000,29551DF4,Latvia,Latvia,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,Latvia,Female,Yes
60bf41d48518ff01ae7aa411,59de425bbe399f0001e4975e,APPROVED,2021-06-08 10:09:32.825000,2021-06-08 10:38:37.028000,1744.203,46,87,0,100,2021-06-08 15:01:01.067000,29551DF4,Portugal,Portugal,Full-Time,DATA EXPIRED,Portugal,Male,No
60bf41d4fc61d7b026695037,605b2e99ac3c7259bbbefc2f,APPROVED,2021-06-08 10:09:44.570000,2021-06-08 10:40:56.796000,1872.226,22,7,0,100,2021-06-08 15:01:27.366000,29551DF4,Estonia,Estonia,Due to start a new job within the next month,DATA EXPIRED,Estonia,Female,Yes
60bf41da54aeff55198f6c5e,5ffb3cdfa301645772b03b49,APPROVED,2021-06-08 10:09:53.492000,2021-06-08 10:33:29.459000,1415.967,19,21,0,100,2021-06-08 15:01:47.844000,29551DF4,Algeria,France,Unemployed (and job seeking),DATA EXPIRED,Algeria,Male,Yes
60bf422068d94d88d504ac36,5ba37469e671c60001238a7f,RETURNED,2021-06-08 10:11:09.294000,,90057.222203,57,138,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf4280dc048f0bb75f617b,60b5136d2bcefe5c703496ff,RETURNED,2021-06-08 10:12:19.732000,,89987.005996,18,3,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf52206a5aa314ec7ae327,5f3c2701fa55251a108b07e6,APPROVED,2021-06-08 11:18:56.795000,2021-06-08 11:41:55.633000,1378.838,20,73,1,100,2021-06-08 15:02:07.285000,29551DF4,Poland,Poland,Full-Time,DATA EXPIRED,Poland,Female,Yes
60bf52285d01ad25b6b76080,60bf3bf6c51946da785cc9fd,TIMED-OUT,2021-06-08 11:19:28.953000,,85957.816827,,1,0,100,,,DATA EXPIRED,South Africa,Full-Time,DATA EXPIRED,South Africa,Female,DATA EXPIRED
60bf5230b793f25fb370393f,60b6bccce70b9dcb57760f69,APPROVED,2021-06-08 11:19:12.112000,2021-06-08 11:57:15.849000,2283.737,20,4,0,100,2021-06-08 15:02:24.366000,29551DF4,DATA EXPIRED,South Africa,Unemployed (and job seeking),DATA EXPIRED,South Africa,Male,DATA EXPIRED
60bf52317153797cf511d655,603691e060f42aaf3b034a94,APPROVED,2021-06-08 11:21:25.458000,2021-06-08 11:52:15.866000,1850.408,19,9,0,100,2021-06-08 15:02:43.847000,29551DF4,South Africa,South Africa,Other,DATA EXPIRED,South Africa,Female,Yes
60bf523ee8fe86dc610b7f74,60bb6108c885ec0498404391,RETURNED,2021-06-08 11:19:42.713000,,85944.11509,28,5,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf524c9252a05986772612,5c9124ef3b7f9e0013728485,APPROVED,2021-06-08 11:19:44.738000,2021-06-08 11:49:44.574000,1799.836,25,117,4,96,2021-06-08 15:02:58.323000,29551DF4,Greece,Greece,Unemployed (and job seeking),DATA EXPIRED,Greece,Female,Yes
60bf540f2918e3bbfa59ea00,60be136a592f08dc5f9e4b28,APPROVED,2021-06-08 11:27:19.992000,2021-06-08 11:58:19.835000,1859.843,22,15,0,100,2021-06-08 15:03:25.484000,29551DF4,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United Kingdom,Male,No
60bf66533c8600cfcff95540,60bd004a31845ac6e7e2c9db,RETURNED,2021-06-08 12:55:07.604000,,80219.271955,23,7,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf66bd163a9209e46fd436,60990347620d51b977f34ce0,APPROVED,2021-06-08 12:46:54.954000,2021-06-08 13:00:45.201000,830.247,28,17,0,100,2021-06-08 15:03:37.286000,29551DF4,Portugal,Portugal,Part-Time,DATA EXPIRED,Portugal,Male,No
60bf674be859c10105fd51ea,60a7bfcca14b2acd0cb66b16,APPROVED,2021-06-08 12:49:17.132000,2021-06-08 13:03:35.024000,857.892,23,8,0,100,2021-06-08 15:03:48.640000,29551DF4,Portugal,Portugal,Full-Time,DATA EXPIRED,Portugal,Female,Yes
60bf674e151400579afa8ac6,60aac06904242bda27c46987,APPROVED,2021-06-08 12:49:21.748000,2021-06-08 13:23:46.471000,2064.723,18,18,0,100,2021-06-08 15:09:47.090000,29551DF4,Portugal,Portugal,Other,DATA EXPIRED,Portugal,Male,Yes
60bf674e456c175bac46c763,60b553fb5705a4355358afaf,APPROVED,2021-06-08 12:49:18.467000,2021-06-08 13:25:29.881000,2171.414,21,9,0,100,2021-06-08 15:10:10.891000,29551DF4,Portugal,Portugal,Unemployed (and job seeking),DATA EXPIRED,Portugal,Female,Yes
60bf674f6890b8a67073e125,5b6baad47e435d0001c1c88f,APPROVED,2021-06-08 12:49:19.198000,2021-06-08 13:06:38.213000,1039.015,21,253,7,95,2021-06-08 15:10:24.184000,29551DF4,Poland,Poland,Unemployed (and job seeking),DATA EXPIRED,Poland,Male,No
60bf675182cf17e72a687cc1,5e29e902c2253a0587298e26,APPROVED,2021-06-08 12:49:34.817000,2021-06-08 13:11:36.571000,1321.754,27,169,0,100,2021-06-08 15:13:05.983000,29551DF4,Poland,Poland,Full-Time,DATA EXPIRED,Poland,Male,No
60bf6751c3e78944ff127c07,604e2e30b9ef1f91e2e6a67a,APPROVED,2021-06-08 12:49:21.328000,2021-06-08 13:12:14.612000,1373.284,29,30,0,100,2021-06-08 15:13:42.486000,29551DF4,Spain,Spain,Other,DATA EXPIRED,Spain,Male,No
60bf6751fc01b7536818d8c0,5def817758776a616991d485,RETURNED,2021-06-08 12:49:21.901000,,80565.104556,22,93,3,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf6751fef977f9f9375e2f,5fc7efbee5390f0b42e30f22,APPROVED,2021-06-08 12:49:21.286000,2021-06-08 13:14:12.359000,1491.073,29,72,0,100,2021-06-08 15:13:57.652000,29551DF4,Greece,Greece,Full-Time,DATA EXPIRED,Greece,Male,No
60bf67520b49bb24ea640dfb,60bb608a2da16013513f577e,APPROVED,2021-06-08 12:52:10.112000,2021-06-08 13:20:51.737000,1721.625,31,5,0,100,2021-06-08 15:14:07.150000,29551DF4,DATA EXPIRED,Austria,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
60bf675230a98a6a69b178de,5c1ac41a5b2ab700015b0a20,RETURNED,2021-06-08 12:49:22.262000,,80564.79308,33,107,4,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf675266f3b15ae239dd00,60b8bfa6fd93d6732a7d4ddf,APPROVED,2021-06-08 12:50:59.327000,2021-06-08 13:19:57.017000,1737.69,20,6,0,100,2021-06-08 15:15:41.904000,29551DF4,South Africa,South Africa,Part-Time,DATA EXPIRED,South Africa,Male,Yes
60bf67529c1253438fd82c2a,60bab50bcdd5d7ad3ee97479,RETURNED,2021-06-08 12:49:28.687000,,80558.398393,18,6,1,94,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf6752d686e4fff24e0e84,6063738895dfdf467955017c,APPROVED,2021-06-08 12:49:46.443000,2021-06-08 13:14:48.999000,1502.556,19,27,0,100,2021-06-08 15:15:43.470000,29551DF4,Poland,Italy,Other,DATA EXPIRED,Poland,Male,Yes
60bf675305fba107bc699173,5fd6c65562dc6462d0879108,RETURNED,2021-06-08 12:49:25.903000,,80561.213982,22,78,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf675361961973cc2bd621,5f931f7f293cf00bbb920b55,RETURNED,2021-06-08 12:49:23.591000,,80563.542104,21,35,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf675395a477180c456e1a,5fb91837b8c8756d924f7351,APPROVED,2021-06-08 12:49:23.640000,2021-06-08 13:07:56.586000,1112.946,19,47,1,100,2021-06-08 15:15:44.867000,29551DF4,Germany,Portugal,DATA EXPIRED,DATA EXPIRED,Portugal,Male,Yes
60bf6753c73b33b87eb0c8d0,5ed05baa1c075613405e5336,RETURNED,2021-06-08 12:49:25.551000,,80561.612663,29,30,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf675475fc788afda66cf2,603bf563c71a1c8ca72cbbac,APPROVED,2021-06-08 12:49:24.562000,2021-06-08 13:21:43.537000,1938.975,18,28,2,97,2021-06-08 15:15:46.487000,29551DF4,Poland,Poland,Other,DATA EXPIRED,Poland,Male,Yes
60bf67548ce5796f04c11f42,5cf92c7255e1370001e54adb,APPROVED,2021-06-08 12:49:24.769000,2021-06-08 13:17:21.693000,1676.924,30,201,0,100,2021-06-08 15:15:47.818000,29551DF4,Poland,Poland,Unemployed (and job seeking),DATA EXPIRED,Poland,Male,No
60bf6754a92462d3bc63855f,5f75cc1fb0741626d6634281,APPROVED,2021-06-08 12:49:24.795000,2021-06-08 13:11:46.129000,1341.334,24,63,1,100,2021-06-08 15:15:50.105000,29551DF4,Israel,Israel,DATA EXPIRED,DATA EXPIRED,Israel,Female,DATA EXPIRED
60bf6822456c175bac46c779,5b2ffddaa8327d0001ffec6d,RETURNED,2021-06-08 12:53:04.045000,,80343.179156,24,123,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf685673215fc733940349,60b8db5feb283b86cce8de9f,APPROVED,2021-06-08 12:53:45.866000,2021-06-08 13:30:23.007000,2197.141,29,12,0,100,2021-06-08 15:15:51.594000,29551DF4,Hungary,Hungary,Full-Time,DATA EXPIRED,Hungary,Male,No
60bf685afc8aa07ad11288e7,5f64b5eed3b0d9015f58920c,APPROVED,2021-06-08 12:53:46.956000,2021-06-08 13:14:22.385000,1235.429,20,80,0,100,2021-06-08 15:15:53.369000,29551DF4,Poland,Poland,Unemployed (and job seeking),DATA EXPIRED,Poland,Male,Yes
60bf686944c987455515fcbc,6040a6019923db2cb26b04e0,APPROVED,2021-06-08 12:54:06.891000,2021-06-08 13:16:20.801000,1333.91,18,29,0,100,2021-06-08 15:15:55.030000,29551DF4,Hungary,Hungary,Unemployed (and job seeking),DATA EXPIRED,Hungary,Female,Yes
60bf6a0b55e9e49b10fd4ae0,606a3cb8f0138d1b0a789c2b,APPROVED,2021-06-08 13:01:07.079000,2021-06-08 13:24:56.306000,1429.227,22,23,0,100,2021-06-08 15:15:56.765000,29551DF4,Romania,Italy,Unemployed (and job seeking),DATA EXPIRED,Romania,Male,Yes
60bf6a3e5b9d07b993a44589,6082ce71af25902847cd9cb4,RETURNED,2021-06-08 13:01:53.449000,,79813.849988,29,12,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf6a9627d1c1f45bf1d193,6081db2a9344bdf3d4413d45,APPROVED,2021-06-08 13:03:28.666000,2021-06-08 13:20:02.615000,993.949,23,10,0,100,2021-06-08 15:15:58.186000,29551DF4,Portugal,Portugal,Other,DATA EXPIRED,Portugal,Male,Yes
60bf6c031ffc4a50823fbed9,5fa11672e8db2819fbe5c359,RETURNED,2021-06-08 13:09:26.632000,,79360.696894,21,35,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf6d946017e661cb5e7396,5ece91c293c34525bcbcdf1a,RETURNED,2021-06-08 13:16:15.149000,,78952.198055,27,29,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf6f755e2d30ec38eb8566,600ec679c144277505d6428d,APPROVED,2021-06-08 13:24:26.832000,2021-06-08 13:44:22.635000,1195.803,24,59,2,98,2021-06-08 14:54:05.714000,29551DF4,Vietnam,Belgium,Part-Time,DATA EXPIRED,Vietnam,Female,Yes
60bf75f56ab7ec7b55027ac3,60382af43e9cf5090d47b643,RETURNED,2021-06-08 13:51:54.788000,,76812.594395,23,35,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf75f7610a11edd03b2ad0,6079b2d809f2f241470e821f,APPROVED,2021-06-08 13:54:58.763000,2021-06-08 14:23:27.147000,1708.384,19,28,0,100,2021-06-08 14:53:49.492000,29551DF4,Italy,Italy,Other,DATA EXPIRED,Italy,Male,Yes
60bf75f77e1a219cd00c1654,5e8252090d34ae97307223ec,RETURNED,2021-06-08 13:52:02.364000,,76805.051707,27,17,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf75f7b3985b9ff6cdf14a,5c6d938c79151c00017c7560,APPROVED,2021-06-08 13:51:51.183000,2021-06-08 14:36:16.413000,2665.23,28,202,1,100,2021-06-08 14:53:04.529000,29551DF4,Poland,Poland,Full-Time,DATA EXPIRED,Poland,Male,DATA EXPIRED
60bf75f7d78a1b8e20f1393c,60afa415649ba80204381dad,APPROVED,2021-06-08 13:51:51.891000,2021-06-08 14:25:22.558000,2010.667,20,11,0,100,2021-06-08 14:52:26.992000,29551DF4,Portugal,Portugal,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,Portugal,Male,Yes
60bf75f7ee25d8e0c03a21f6,60ba349d21c7acbaaabc36dd,APPROVED,2021-06-08 13:52:00.494000,2021-06-08 14:52:11.811000,3611.317,18,13,0,100,2021-06-08 15:15:59.869000,29551DF4,Portugal,Portugal,Full-Time,DATA EXPIRED,Portugal,Male,Yes
60bf75f802f8ae7de4220de6,5fcb705d9b31048d04ac0a8a,APPROVED,2021-06-08 13:52:05.649000,2021-06-08 14:25:45.761000,2020.112,22,61,0,100,2021-06-08 14:52:30.499000,29551DF4,Greece,Greece,DATA EXPIRED,DATA EXPIRED,Greece,Female,DATA EXPIRED
60bf75f87a77083e4dcc83d7,5ecd7b06a1a9170e7806f51e,APPROVED,2021-06-08 13:51:52.076000,2021-06-08 14:25:02.099000,1990.023,24,165,0,100,2021-06-08 14:51:28.194000,29551DF4,Poland,Poland,Part-Time,DATA EXPIRED,Poland,Male,Yes
60bf75f8a44fc2f92f345afd,60b9ea1e059038ecdbdfd712,RETURNED,2021-06-08 13:56:04.006000,,76563.502095,32,6,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf75f8c95448d2de0a79b2,60a5769dbae38f67750f42e4,APPROVED,2021-06-08 13:51:52.769000,2021-06-08 14:54:00.203000,3727.434,22,14,0,100,2021-06-08 15:16:01.340000,29551DF4,Greece,Greece,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,Yes
60bf75f8ecb4a68be5951560,5cd98287b0c5ec0001e0965a,APPROVED,2021-06-08 13:51:54.488000,2021-06-08 14:11:04.399000,1149.911,22,102,1,99,2021-06-08 14:43:46.794000,29551DF4,Estonia,Estonia,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,Estonia,Female,Yes
60bf75f8ff0291c11e2f340e,600090cc2864f714e71d0e45,APPROVED,2021-06-08 13:51:58.035000,2021-06-08 14:43:38.905000,3100.87,45,37,0,100,2021-06-08 14:50:05.692000,29551DF4,Mexico,Mexico,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,Mexico,Female,No
60bf75f948d13438d869c006,5e554641ab5163543d2a5e68,RETURNED,2021-06-08 13:51:53.298000,,76814.274729,26,145,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf75f972ca6c85affaf384,60bda3d97d8f5c8f09917d2f,APPROVED,2021-06-08 13:52:10.414000,2021-06-08 14:45:25.675000,3195.261,46,11,0,100,2021-06-08 14:51:23.441000,29551DF4,South Africa,South Africa,Part-Time,DATA EXPIRED,South Africa,Female,No
60bf75f97e1a219cd00c1655,6065ba36add2074fed28d812,APPROVED,2021-06-08 13:51:53.049000,2021-06-08 14:09:39.119000,1066.07,22,51,0,100,2021-06-08 14:43:12.533000,29551DF4,United Kingdom,Portugal,Other,DATA EXPIRED,United Kingdom,Female,Yes
60bf75f99ad1225803af7a01,5fafb6dc1c1c102784963a5e,RETURNED,2021-06-08 13:51:53.669000,,76813.949187,24,74,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf75fa8529e2e44b00c3d1,606a58055cc01ffaa6420303,RETURNED,2021-06-08 13:51:54.052000,,76813.581326,20,25,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
60bf75fa87d8b76d2ccdd5fa,60bd04a3749e1ca47e54d3e1,APPROVED,2021-06-08 13:51:55.903000,2021-06-08 14:17:25.810000,1529.907,21,11,0,100,2021-06-08 14:42:52.869000,29551DF4,Portugal,Portugal,Unemployed (and job seeking),DATA EXPIRED,Portugal,Male,Yes
60bf75fae47b4ba2f8948e24,601859370b15830bb219db7a,APPROVED,2021-06-08 13:52:09.367000,2021-06-08 14:21:06.866000,1737.499,25,37,0,100,2021-06-08 14:42:38.373000,29551DF4,Spain,Spain,Unemployed (and job seeking),DATA EXPIRED,Spain,Male,Yes
60bf75faff91ddc5549de6bf,5dc56fbac34fc53e4e78b820,APPROVED,2021-06-08 13:51:54.293000,2021-06-08 14:13:18.894000,1284.601,37,219,0,100,2021-06-08 14:41:44.652000,29551DF4,Latvia,Latvia,Unemployed (and job seeking),DATA EXPIRED,Latvia,Male,No
60bf76d807bbe29b4d0f3c7b,5d6e3252dfe6d10001dbe508,APPROVED,2021-06-08 13:55:36.248000,2021-06-08 14:20:04.690000,1468.442,25,266,2,100,2021-06-08 14:41:42.916000,29551DF4,Poland,Poland,Other,DATA EXPIRED,Poland,Male,Yes
60bf77d561e65a83a43326a1,5ed8ff75180227423854abeb,REJECTED,2021-06-08 13:59:49.435000,2021-06-08 14:07:59.459000,490.024,24,156,7,95,2021-06-08 14:39:15.190000,nocode,Italy,Italy,Part-Time,DATA EXPIRED,Italy,Male,No
60bf77fb07bbe29b4d0f3c8e,5ecba4b6ef75d53505406d57,APPROVED,2021-06-08 14:00:37.970000,2021-06-08 14:18:44.663000,1086.693,20,114,1,100,2021-06-08 14:41:18.644000,29551DF4,Poland,Poland,Unemployed (and job seeking),DATA EXPIRED,Poland,Male,Yes
