pid,experiment,num_trials,model_name,nLL,bic,params,params_labels,success,message,time
,experiment_1,,normative,8.900418177672869,21.89518091756784,[7.65751726],"[['smoothing', 0]]",True,Optimization terminated successfully.,152.97548272666657
