pid,experiment,num_trials,model_name,nLL,bic,params,params_labels,success,message,time
56da8da8c5b248000ae2adaf,experiment_1,4,ces_no_strength,26.36669493,55.50597859,[0.62190599 0.33332269],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.121797948
57e91ff08dcd2c00014bea18,experiment_1,4,ces_no_strength,26.36669493,55.50597858,[0.60959728 0.33333333],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.138120237
5999ad2a0ed7ae0001991b57,experiment_1,4,ces_no_strength,30.85672919,64.4860471,[0.46042195 0.41668221],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.160094393
5aead02c78b0060001e6b394,experiment_1,4,ces_no_strength,36.40190662,75.57640196,[0.91078258 0.58333333],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.150545518
5b8bbd437073290001839123,experiment_1,4,ces_no_strength,28.35416697,59.48092266,[0.33302788 0.3749964 ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.146165677
5bcdd6be25295a0001a71beb,experiment_1,4,ces_no_strength,24.19135456,51.15529785,[0.39672317 0.29166667],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.161858615
5be87e33a14b540001aa2ea5,experiment_1,4,ces_no_strength,33.27106467,69.31471806,[0.24374495 0.5       ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.161702768
5bfd745a8acfed00011a6975,experiment_1,4,ces_no_strength,26.07901286,54.93061443,[0.57729366 0.33333333],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.158821498
5c3f62338cb6f5000180b697,experiment_1,4,ces_no_strength,21.29267511,45.35793894,[0.50511895 0.20833848],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.135813933
5c405aee40de0b0001437db0,experiment_1,4,ces_no_strength,16.35864646,35.48988164,[0.9107972  0.16666499],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.130828835
5c48734767be2c0001074eb6,experiment_1,4,ces_no_strength,26.36669493,55.50597858,[0.75496724 0.33333333],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.12952691
5c5af8dfe7f42600017cde68,experiment_1,4,ces_no_strength,36.67193313,76.11645499,[0.62190586 0.62499999],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.182532603
5c665e1948985d0001f09675,experiment_1,4,ces_no_strength,24.19135456,51.15529785,[0.76635405 0.29166969],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.095481028
5c6aeae949b7f0000120b170,experiment_1,4,ces_no_strength,26.36669493,55.50597859,[0.60621919 0.33332269],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.105357145
5c86addf4b443c000103ad14,experiment_1,4,ces_no_strength,29.04731415,60.86721702,[0.60799379 0.375     ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.156477072
5c8a4f339917780016a4ee43,experiment_1,4,ces_no_strength,21.81380966,46.40020803,[0.56675025 0.25001651],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.121158452
5ca4ed188ef8c300164ed71f,experiment_1,4,ces_no_strength,39.2904315,81.35345173,[0.38014938 0.7       ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.32772997
5d2a4351379e510001491ee4,experiment_1,4,ces_no_strength,30.16358201,63.09975274,[0.69402084 0.41668221],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.107418568
5d6a79f5d10473001a62fa47,experiment_1,4,ces_no_strength,36.38425106,75.54109084,[0.618574 0.625   ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.238472365
5d7955d03ff9070001280c8c,experiment_1,4,ces_no_strength,19.21323357,41.19905586,[0.76628896 0.20833333],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.131165442
5d7d28b697f15700196423df,experiment_1,4,ces_no_strength,13.20136695,29.17532263,[0.38819449 0.125     ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.16796919
5d826a4c25310e001911a87d,experiment_1,4,ces_no_strength,36.67193313,76.11645499,[0.99994022 0.625     ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.07661613
5d970d28fa86b600170d9a26,experiment_1,4,ces_no_strength,39.13628082,81.04515037,[0.9999657 0.7      ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.060748108
5db6fbd992a62e000c1d47d5,experiment_1,4,ces_no_strength,28.35416697,59.48092265,[0.76636327 0.375     ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.154318167
5dcb33ab0550ef819f508abf,experiment_1,4,ces_no_strength,30.16358199,63.09975271,[0.71077143 0.41666667],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.131081477
5dcbc939f28035000c6a572e,experiment_1,4,ces_no_strength,29.45277925,61.67814723,[0.62192404 0.375     ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.20867017
5de78fbbd7b2a0000bc2df59,experiment_1,4,ces_no_strength,30.16358201,63.09975274,[0.38259492 0.41668221],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.116719458
5df3a70877f865293e86c0a0,experiment_1,4,ces_no_strength,35.82654248,74.42567367,[0.62190553 0.58333334],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.118996533
5e32ef0a66f7ac2bc3bbc675,experiment_1,4,ces_no_strength,27.77880282,58.33019436,[0.81105784 0.37499999],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.190663503
5e370958fbc3bf68f59c8998,experiment_1,4,ces_no_strength,29.04731415,60.86721702,[0.88001792 0.37499974],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.219825025
5e3af1046218720332ff9cea,experiment_1,4,ces_no_strength,30.16358201,63.09975274,[0.62190599 0.41668221],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.125020523
5e5d61de94ec4d03111eefe3,experiment_1,4,ces_no_strength,33.27106467,69.31471806,[0.09384579 0.49999809],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.109461943
5e66df8c7f7cf84730f4eb1a,experiment_1,4,ces_no_strength,28.35416697,59.48092266,[0.50760491 0.3749964 ],"[['ce_threshold', 0], ['guess', 1]]",TRUE,Optimization terminated successfully.,0.127910937
