participant,scenario,difficulty,accuracy,normative_error,normative_score,normative_entropy,lc_error,lc_score,lc_entropy,lc_prior_bf
611231e33c2e4198943389a9,crime,1.0,0.8093074821508816,0.0,1.0,13.93067944,0.005774306584556799,0.9221501055838476,5.891851861,0
61169988cf61a1a4c41fdf9c,crime,1.0,0.8132281580905929,0.0,1.0,13.93092434,-0.07624928516630236,0.9237507148336976,10.41308327,0
611ab1da8239817bc8d5f1e1,crime,1.0,0.7485673235146281,0.0,1.0,13.93092434,-0.07580980435789042,0.9241901956421096,11.39726708,0
611e58f3b7cfe10fe9eef3df,crime,1.0,0.7247590587184098,0.0,1.0,13.93155077,-0.0006519854197127861,0.9129611720221512,13.85568048,0
61254c5a6facc8ed023a64de,crime,1.0,0.8248576389739852,0.0,1.0,13.93110272,0.0,0.8892302448756577,6.929709227,0
61267b828ead584bcf092e35,crime,2.0,0.763475041604367,0.0,1.0,13.93123483,0.11826247919781652,0.8817375208021835,10.87922323,0
61322612510b85268a0c4b63,crime,2.0,0.743926240134208,0.0,1.0,13.93140776,0.020917473697154132,0.8954583253021366,13.50977501,1
613a469755c08ab3b9d682ad,crime,1.0,0.8295014151323816,0.0,1.0,13.93133364,-0.07624928516630236,0.9237507148336976,8.7251868,0
613aa0162f4662712a517461,crime,2.0,0.688527809631206,0.0,1.0,13.93153283,0.0,0.913613157441864,13.50977501,0
613af39692992acbacdbbbbc,crime,2.0,0.6574406054776629,0.0,1.0,13.93156843,0.09915374869805083,0.8250364469440588,13.86716452,0
613e18e92e4ed15176362aa2,crime,2.0,0.7349145981569897,-0.12734290799340264,1.0,13.9303348,0.030120517726497598,0.8054804949681451,11.46990902,0
613f0f91c83af0d188a54669,crime,2.0,0.8327515979985818,0.0,1.0,13.93123483,0.08362420100070922,0.9163757989992908,10.22660409,0
614edf1b57efb3bbc5edd55c,crime,2.0,0.8048199854102933,0.0,1.0,13.93144922,-0.08574929257125441,1.0,13.08167682,1
6151d444ac15808872e32dc8,crime,2.0,0.7508635604387801,0.0,1.0,13.93153291,-0.08362420100070922,1.0,13.21131083,1
615230e2db85b00b50240ab8,crime,1.0,0.9246221638555592,0.0,1.0,13.92779647,0.0,1.0,9.509774931,0
615373f88839471e0ab77399,crime,1.0,0.8790283242181732,0.0,1.0,13.93092434,0.11009637651263604,1.0,10.24284843,0
615ec387ec57223c894f6fc2,crime,1.0,0.8199099324437007,0.0,1.0,13.93110272,-0.12734290799340264,0.8726570920065974,10.87921257,0
616c3f3a378cb38f3f7ecac3,crime,2.0,0.8116891057113227,0.0,1.0,13.93092434,-0.07784989441615242,1.0,8.725187226,0
61717173748006894b2b54ff,crime,2.0,0.8564083682764524,0.0,1.0,13.93140776,0.04810471567714936,0.8756459991565483,11.99998533,0
6176966806de000024ed0ddf,crime,1.0,0.5326769804538822,0.0,1.0,13.93156773,-0.17085038008283393,0.7485673235146281,13.69204919,0
56cb8858edf8da000b6df354,finance,2.0,0.9142507074287456,0.0,1.0,13.9303348,0.08574929257125441,0.9142507074287456,7.334717774,0
571de12713b1b70012be47f6,finance,1.0,0.9246221638555592,0.0,1.0,13.92983256,0.004686240758102755,0.9246221638555592,5.900134543,0
572f526c3c27e7000e0b8aaa,finance,2.0,0.6552085864161944,0.0,1.0,13.93110272,0.08362420100070922,0.9163757989992908,11.98336854,1
5831960ab232860001b110dc,finance,1.0,1.0,0.0,1.0,13.93122677,0.0,1.0,12.87083275,1
594abd98215cbd000146debc,finance,1.0,0.740839472325592,0.1618412824949389,0.676770032422273,13.93156857,-0.086386842558136,0.913613157441864,13.93156857,1
5acc65f668b65b00018db322,finance,1.0,0.9221501055838476,0.0,1.0,13.93092434,0.0,1.0,10.22660373,0
5b339152afe1d00001c6c509,finance,1.0,0.91695452014626,0.0,1.0,13.92982433,0.040046011125592695,0.91695452014626,11.46836322,0
5b84a7ea4f38790001778d53,finance,1.0,0.8433479100024085,0.0,1.0,13.93140776,0.0027846655665856312,0.9216739550012044,11.46951404,0
5c018eb6067bbf00019ba43d,finance,2.0,0.6552085864161944,0.0,1.0,13.93067944,-0.13483997249264834,1.0,8.72518684,1
5c06fc4918ac7e00016bf76d,finance,1.0,0.91695452014626,0.0,1.0,13.92906334,0.07580980435789042,1.0,7.867668786,0
5c17c149f596b100011ca8b8,finance,2.0,0.7802823127989794,0.0,1.0,13.93067944,-0.08362420100070922,1.0,10.87521423,0
5c6400cbcb937d00012d8866,finance,2.0,0.7883963152424205,0.0,1.0,13.93146308,-0.15249857033260472,1.0,13.22638644,0
5c7dd22debc24800018e7ca0,finance,2.0,0.7206898061345359,0.0,1.0,13.93150384,0.0,1.0,13.21632037,0
5c8bafb53b6f3d00013d7c30,finance,2.0,0.6748983898677691,0.0,1.0,13.93150384,-0.07784989441615242,1.0,13.86766568,0
5cf9179b8c98dc0001d5a431,finance,1.0,0.8643353105061596,0.0,1.0,13.93123483,0.09118983090640698,0.9216739550012044,7.86192402,1
5cfddbd3ee0b1500019fa84c,finance,2.0,0.913613157441864,0.0,1.0,13.93067943,0.0,1.0,9.238056694,0
5d1a69d8f97a18001977e0d7,finance,1.0,0.8551586351244197,0.0,1.0,13.93140776,0.11826247919781652,1.0,12.46991824,1
5d1c9f75328d1c001af3af0f,finance,2.0,0.8551586351244197,0.0,1.0,13.92983261,-0.029603502413750316,0.9163757989992908,8.72518684,0
5d470786da637a00014ba26f,finance,2.0,0.4370258525381627,0.0,1.0,13.93146312,-0.12803687993289592,1.0,11.46990899,0
5d67b6d92b7448000173d95a,finance,2.0,0.8551586351244197,0.0,1.0,13.93110272,0.0,1.0,10.86371441,1
5d70ec2138ac7e00012f817b,finance,1.0,0.8686935671402775,0.0,1.0,13.93067944,-0.0032362045017721996,0.8927887465162205,10.46076583,0
5dafea4de40355001651fa2f,finance,1.0,0.779136947850307,0.0,1.0,13.93152076,0.0,1.0,13.86504872,1
5dde680c40460edc4a5dc1a2,finance,2.0,0.8259223440443022,0.0,1.0,13.93067944,0.07784989441615242,0.9221501055838476,9.037596535,0
5de2b59d8fde1c2eb47f92d8,finance,2.0,0.8825559560970593,0.0,1.0,13.9303348,0.0,1.0,10.9114192,1
5e1b65eeb287dc38d94b694e,finance,1.0,0.8068331476784361,0.0,1.0,13.9311026,0.0,1.0,10.8792125,1
5e31e6491faa251bf58151ce,finance,2.0,0.8787321874818335,0.0,1.0,13.93067944,0.08574929257125441,0.9142507074287456,7.867668746,0
5e3b5fa9255e7a37bc841135,finance,2.0,0.8026144915120693,0.0,1.0,13.92983256,0.080582296402538,0.919417703597462,9.509716691,0
5e7d3b58d638273c7f823c7b,finance,1.0,0.9221501055838476,0.0,1.0,13.92983256,0.0009611462077575572,0.9221501055838476,7.867668706,0
5e822d17f956a29530ccc2f8,finance,1.0,1.0,0.0,1.0,13.93092434,0.11076975512434228,1.0,10.22660404,0
5e9fdd5effe6a51855448d1b,finance,2.0,0.6364289504842595,0.0,1.0,13.93150384,0.07909497999924664,0.8143046618229481,12.01181923,0
5ec3b9e83f187802a6aa041e,finance,2.0,0.7802823127989794,0.0,1.0,13.93110272,-0.13957263155977062,1.0,10.226604,0
5eea0a01da0cfc0a744df4d9,finance,2.0,0.7705842661294382,0.0,1.0,13.9313302,-0.10721125348377947,1.0,12.43455365,1
5ef601b056fe3607b3410b33,finance,2.0,0.91695452014626,0.0,1.0,13.93067944,-0.21320071635561044,1.0,12.46991808,1
5eff4206a352be49f1aef4cc,finance,2.0,0.8769085090206673,0.0,1.0,13.9303348,0.0,1.0,10.23030905,0
5f0559d1bc410b85707c58a3,finance,2.0,1.0,0.0,1.0,13.9277955,-0.02459637481441468,0.907152330911474,3.487579572,0
5f120176fbc66510873bcbf8,finance,2.0,1.0,0.0,1.0,13.93110272,-0.12002375317298386,0.91695452014626,10.22660411,1
5f1b2fe23bcef80c38d2a362,finance,1.0,1.0,0.0,1.0,13.93133364,0.10454167469786335,1.0,12.87921191,0
5f2448855226b0000a8129e1,finance,2.0,0.91695452014626,0.0,1.0,13.92983256,-0.07784989441615242,1.0,5.899478717,0
5f2c226f8cea75078acb6377,finance,1.0,0.886039423540362,0.0,1.0,13.93140776,-0.0047724920446475805,0.919417703597462,12.46579128,0
5f343de4d0c07630b7f90b92,finance,2.0,0.7148670257438995,0.0,1.0,13.9298326,-0.080582296402538,1.0,8.72518684,1
5f3aee04e30eac7cb73b416e,finance,1.0,0.8825559560970593,0.0,1.0,13.93146307,0.080582296402538,1.0,11.99977731,1
5f3e8506cb479c0a96cf4aac,finance,1.0,0.9237507148336976,0.0,1.0,13.93067944,0.10766401479384857,0.8679323640511565,12.87921191,0
5f466020c3a053038da47399,finance,1.0,0.6307255270620018,0.0,1.0,13.93092434,-0.0017712557786280225,0.919417703597462,11.99998533,0
5f4e97aae4fe380a7bad99c7,finance,1.0,0.9221501055838476,0.0,1.0,13.92983256,0.05345653844357012,0.9221501055838476,7.867669236,0
5f600669b846780f0fe45709,finance,1.0,1.0,0.0,1.0,13.9310987,0.0,1.0,10.226604,1
5f6b8c1f5622370b0c94d597,finance,2.0,0.8130106019983085,0.0,1.0,13.93133272,0.08362420100070922,0.9163757989992908,12.46991813,0
5f75ce20817166287293b825,finance,1.0,0.8933996418221948,0.0,1.0,13.93110272,0.09413803976076174,0.9246221638555592,11.89637998,0
5f761e5106b786071f45b4aa,finance,2.0,0.7087123674982323,0.0,1.0,13.93155161,-0.08111071056538122,1.0,13.86441364,1
5f8836a5fb70462a169fc0ac,finance,1.0,1.0,0.0,1.0,13.93033479,0.0,1.0,10.22593039,0
5f97e6601f6d0e016087fc91,finance,2.0,0.5596847140736445,0.0,1.0,13.93153291,0.12371791482634842,0.8762820851736516,13.22660396,1
5f9aba6600cdf11f1c9b915c,finance,1.0,1.0,0.0,1.0,13.93133326,0.04554296021954174,0.92118895937609,13.2266387,1
5fa107215a15fe19519b484d,finance,2.0,0.886039423540362,0.0,1.0,13.93110243,0.0,0.919417703597462,11.46989236,0
5fad2378719b9d3a961834c9,finance,2.0,0.9246221638555592,0.0,1.0,13.9303348,0.0,1.0,10.99557945,0
5fb26f723d8b23832ff835c6,finance,1.0,0.6947661521663201,0.0,1.0,13.93133364,0.07881104062390998,1.0,13.27247354,0
5fbbf3f438be4c025df6cdd4,finance,1.0,0.9199359230974564,0.0,1.0,13.92906334,0.10397504898200727,1.0,8.72518684,0
5fbd9bcc54453f1b0b28d89a,finance,2.0,0.7327387580875756,0.0,1.0,13.93140776,-0.07784989441615242,1.0,13.7252526,1
5fbfa7490dcefd0251d79dff,finance,2.0,0.8817375208021835,0.0,1.0,13.9303348,-0.07580980435789042,1.0,8.725186841,0
5fd0c81fc79aef1882cbee94,finance,2.0,0.9216739550012044,0.0,1.0,13.93133598,0.05985488513594994,0.8643353105061596,9.509775011,1
5fd8d7e42ce9082dd7998e6d,finance,1.0,0.5017271208775602,0.0,1.0,13.93140776,0.07580980435789042,1.0,11.99998533,0
5ff4a242cbe069bc27d9278b,finance,2.0,0.8492443277111181,0.0,1.0,13.9303348,0.0,1.0,10.22667458,0
6004c0c7e2b1453733edd35e,finance,1.0,0.8443002111676954,0.0,1.0,13.93146312,0.04949301357725022,0.9221501055838476,13.48496272,1
6011a4b308baec1050c17853,finance,2.0,0.5098370268372567,0.0,1.0,13.93150384,0.080582296402538,0.919417703597462,11.9999853,0
60199372bd48490e12a0d92e,finance,1.0,0.5527864045000421,0.0,1.0,13.93092434,0.13483997249264834,1.0,10.22382593,0
6021d74808e9e926a4ff44c6,finance,2.0,0.7994261107285615,0.0,1.0,13.93146312,0.015954919221940256,0.8483803912842194,10.22660407,1
60259da406ab01158d9b9f83,finance,1.0,0.8817375208021835,0.0,1.0,13.93123352,0.0,1.0,9.924612491,0
602cf366166df76360257563,finance,1.0,0.8259223440443022,0.0,1.0,13.93123483,0.0,1.0,12.46987857,0
602d29200724e36ae7a9def2,finance,2.0,0.9221501055838476,0.0,1.0,13.92983256,-0.03224648209648362,0.9221501055838476,7.848036008,0
603440fb5478fc266d855faf,finance,1.0,0.9319586182560228,0.0,1.0,13.93110139,-0.12065427386810135,0.8075499102701247,9.82968201,1
603a95f65fc5996c59b3ab1d,finance,2.0,0.8867722965855405,0.0,1.0,13.93092355,0.08006407690254358,0.9199359230974564,11.7907476,1
604b169fe4b7991ec08da3a6,finance,1.0,1.0,0.0,1.0,13.92983256,-0.02601806177526722,0.8933996418221948,11.46990896,0
604fa685e33606f9a0ee8189,finance,1.0,0.8817375208021835,0.0,1.0,13.93144921,-0.0078143966428188,0.9163757989992908,13.22677364,0
605641bb59792eaba4b3abe5,finance,2.0,0.6697108704620919,0.0,1.0,13.9303348,0.0020400900582620007,0.9221501055838476,10.22504314,0
60589194fbc0330c06ddc15c,finance,1.0,0.9098330365332568,0.0,1.0,13.93075687,0.0,1.0,10.19257371,1
606340ca7faac7025f31dd57,finance,2.0,0.889903623487364,-0.07179581586177397,1.0,13.93123483,-0.17586311452816472,1.0,12.47032856,1
606451b5aab2ec4afaae10f4,finance,2.0,0.6077677297236319,0.0,1.0,13.9308993,-0.07832604499879559,1.0,11.99998512,0
606c6e255a5575b822e0e925,finance,2.0,0.8438262381113939,0.0,1.0,13.93148037,0.0,1.0,13.51009544,1
6086bce92a8e1c219a9120c5,finance,1.0,0.8492443277111181,0.0,1.0,13.93092434,0.0,1.0,9.509775072,0
6089cd0a1c1541c29bb34c73,finance,2.0,0.9216739550012044,0.0,1.0,13.93092434,0.029120097031569703,0.8892302448756577,10.22662761,1
608c9c26b741d7214882fee6,finance,1.0,1.0,0.0,1.0,13.92906334,0.0,1.0,8.971874739,0
60979b540a2cf2468fde514b,finance,1.0,1.0,0.0,1.0,13.9303348,0.1170722535854345,0.9246221638555592,10.87921255,0
6099132b6d152b812fdc911c,finance,1.0,0.91695452014626,0.0,1.0,13.9303348,-0.04564822804116675,0.8825559560970593,8.72518684,0
60a37b4e514b606e0a822a0c,finance,2.0,1.0,0.0,1.0,13.93153291,-0.07624928516630236,1.0,13.55862122,0
60a6ba026f8bd75b67b23c97,finance,1.0,0.9098330365332568,0.0,1.0,13.93092435,0.0,1.0,8.72518684,0
