,part_idx,participant,mean_accuracy,time_taken,inters_real,int_range,int_length,scenario,accuracy,difficulty
183,65,602cf366166df76360257563,0.8096188140382213,27.599733333333333,8.5,150.41176470588235,3.835294117647058,finance,0.8259223440443022,1.0
184,66,602d29200724e36ae7a9def2,0.8892353597355123,74.69463333333333,5.0,106.15,5.6,finance,0.9221501055838477,2.0
185,67,603440fb5478fc266d855faf,0.8675037681406457,20.055366666666664,5.0,113.0,5.93,finance,0.9319586182560229,1.0
186,68,603a95f65fc5996c59b3ab1d,0.91676365234613,29.088199999999997,14.75,65.01694915254237,0.6440677966101693,finance,0.8867722965855405,2.0
187,69,604b169fe4b7991ec08da3a6,0.8415410647351652,22.130883333333333,5.5,123.0,6.345454545454545,finance,1.0,1.0
188,70,604fa685e33606f9a0ee8189,0.7136463936372328,26.465033333333334,7.0,103.17857142857143,5.3428571428571425,finance,0.8817375208021835,1.0
189,71,605641bb59792eaba4b3abe5,0.8062275180320808,21.027966666666668,10.5,88.76190476190476,2.6999999999999997,finance,0.6697108704620919,2.0
190,72,60589194fbc0330c06ddc15c,0.8631310189825927,38.514649999999996,8.25,52.54545454545455,2.018181818181818,finance,0.9098330365332568,1.0
191,73,606340ca7faac7025f31dd57,0.7651413994896499,29.9277,7.0,133.28571428571428,4.628571428571427,finance,0.889903623487364,2.0
192,74,606451b5aab2ec4afaae10f4,0.6727241865161271,37.61605,6.0,90.625,2.7166666666666663,finance,0.6077677297236319,2.0
193,75,606c6e255a5575b822e0e925,0.8005449416021782,41.096199999999996,1.0,60.0,0.8500000000000001,finance,0.8438262381113939,2.0
194,76,6086bce92a8e1c219a9120c5,0.8836578091392842,45.79248333333333,6.0,114.91666666666667,3.6666666666666665,finance,0.8492443277111181,1.0
195,77,6089cd0a1c1541c29bb34c73,0.8551962734914176,27.927266666666664,9.25,94.21621621621621,2.2270270270270274,finance,0.9216739550012043,2.0
196,78,608c9c26b741d7214882fee6,0.9177802950280374,64.11725,7.0,60.142857142857146,5.578571428571428,finance,1.0,1.0
197,79,60979b540a2cf2468fde514b,0.8590567925691397,28.17168333333333,9.75,146.30769230769232,3.8051282051282054,finance,1.0,1.0
198,80,6099132b6d152b812fdc911c,0.87711418823442,16.882366666666666,9.5,114.0,3.78421052631579,finance,0.91695452014626,1.0
199,81,60a37b4e514b606e0a822a0c,0.6854508656052147,29.720399999999998,5.0,129.45,4.339999999999999,finance,1.0,2.0
200,82,60a6ba026f8bd75b67b23c97,0.8165297041411931,32.26113333333333,6.0,75.75,5.625,finance,0.9098330365332568,1.0
201,83,60a7d7b70d3cf8f48a8a490d,0.8650698750630468,21.179883333333333,7.75,101.3225806451613,4.509677419354839,finance,0.9105572809000084,1.0
202,84,60aa4b9356c591511cc09f5f,0.7188779234243239,31.743716666666668,6.25,71.52,3.0640000000000005,finance,0.7087123674982323,2.0
203,85,60b56ada17663c9fdcb74bdd,0.7827201296721067,33.025816666666664,5.5,158.86363636363637,7.09090909090909,finance,0.8933996418221948,2.0
204,86,60c048ca962103e0da201a34,0.6535396602558712,33.21646666666667,6.0,125.875,6.5,finance,0.6354905586035762,2.0
205,87,60c0ed7d2fbe3e53bca9866a,0.8530523230805485,23.995083333333334,8.75,102.14285714285714,3.257142857142857,finance,0.8551586351244197,1.0
206,88,60ccdd2c461e041ac1dc2b41,0.8617152381179869,20.531183333333335,5.25,141.8095238095238,4.419047619047619,finance,0.91695452014626,1.0
207,89,60d2f9397932f9695f49f5f4,0.7345025001458655,59.8431,8.25,43.333333333333336,1.4606060606060605,finance,0.7485673235146281,1.0
208,90,60d3acd071e98de7a42743ac,0.6895070108447339,38.16703333333333,11.75,63.723404255319146,1.8170212765957447,finance,0.5098370268372567,1.0
209,91,60d6e2dd110d9cbe0c20bbc7,0.818572747157081,22.2595,5.25,109.28571428571429,1.828571428571428,finance,0.886039423540362,2.0
210,92,60db521470b51a50415d3439,0.8196733064145316,39.56558333333333,8.5,50.11764705882353,3.911764705882353,finance,0.6984886554222364,2.0
211,93,60ddfb3db6a71ad9ba75e387,0.8017535905759401,32.23245,6.75,86.03703703703704,4.503703703703704,finance,0.7303200550147032,2.0
212,94,60e70d678909d1d5e5bd8943,0.9170859499086728,26.52335,11.0,103.68181818181819,2.6181818181818177,finance,0.91695452014626,1.0
213,95,60eddc1f62cdf337ab19f604,0.6898094993014618,46.48631666666667,1.5,88.33333333333333,6.1000000000000005,finance,0.6525958331101744,2.0
214,96,6106ac34408681f3b0d07396,0.7586295646208527,28.4449,10.25,58.853658536585364,1.590243902439024,finance,0.5344001537981173,1.0
215,97,610abbbb784eea92360657e0,0.9075889360162813,41.15213333333334,8.25,158.15151515151516,3.890909090909091,finance,0.9199359230974564,2.0
216,98,611231e33c2e4198943389a9,0.8419627685577125,19.53945,6.25,52.0,0.8320000000000002,finance,0.9163757989992909,2.0
217,99,61169988cf61a1a4c41fdf9c,0.7524146527941703,19.185916666666667,8.25,76.42424242424242,4.2,finance,0.8130106019983085,2.0
218,100,611ab1da8239817bc8d5f1e1,0.7794078142771395,17.44783333333333,9.0,118.5,4.344444444444445,finance,0.8259223440443022,2.0
219,101,611e58f3b7cfe10fe9eef3df,0.7017055491124583,35.286849999999994,4.25,91.94117647058823,0.5764705882352942,finance,0.827226314883728,2.0
220,102,61254c5a6facc8ed023a64de,0.8160899790822018,53.48765,10.25,62.51219512195122,3.4000000000000004,finance,0.7286706210123193,2.0
221,103,61267b828ead584bcf092e35,0.8618749790073403,51.60786666666667,5.75,169.08695652173913,5.7565217391304335,finance,0.913613157441864,1.0
222,104,61322612510b85268a0c4b63,0.7278503329247854,29.56055,6.5,91.34615384615384,4.953846153846153,finance,0.8551586351244197,1.0
223,105,613a469755c08ab3b9d682ad,0.8628042317878759,38.524033333333335,5.75,67.65217391304348,6.0260869565217385,finance,0.8604273684402294,2.0
224,106,613aa0162f4662712a517461,0.6968171448612102,68.33015,10.25,61.24390243902439,3.1073170731707314,finance,0.740839472325592,1.0
225,107,613af39692992acbacdbbbbc,0.6695109551803229,42.323600000000006,0.0,0.0,0.0,finance,0.6783662395486616,1.0
226,108,613e18e92e4ed15176362aa2,0.8309508977744051,22.690383333333333,5.5,145.4090909090909,5.736363636363636,finance,0.9264785377906193,1.0
227,109,613f0f91c83af0d188a54669,0.7101505454394859,56.68326666666667,5.75,188.17391304347825,5.304347826086956,finance,0.6041257549291091,1.0
228,110,614edf1b57efb3bbc5edd55c,0.7053402693601118,31.57295,0.0,0.0,0.0,finance,0.8082587527881574,1.0
229,111,6151d444ac15808872e32dc8,0.7234772230112765,79.15248333333334,8.5,63.05882352941177,3.729411764705883,finance,0.6871068906126281,1.0
230,112,615230e2db85b00b50240ab8,0.8888344669184709,37.76798333333333,9.75,85.48717948717949,3.3641025641025637,finance,0.8825559560970593,2.0
231,113,615373f88839471e0ab77399,0.866559702960342,28.188266666666667,7.5,94.06666666666666,3.42,finance,0.8259223440443022,2.0
232,114,615ec387ec57223c894f6fc2,0.8469705469064637,59.84066666666667,7.75,83.35483870967742,4.012903225806451,finance,0.8198125074608882,2.0
233,115,616c3f3a378cb38f3f7ecac3,0.8535584892432599,29.223333333333336,6.0,116.66666666666667,4.45,finance,0.889903623487364,1.0
234,116,61717173748006894b2b54ff,0.7764562912051742,25.205516666666664,10.75,85.44186046511628,3.809302325581395,finance,0.5425042890021861,1.0
235,117,6176966806de000024ed0ddf,0.6803385448837889,36.806083333333326,9.5,61.026315789473685,1.0263157894736843,finance,0.7327387580875756,2.0
