participant,scenario,difficulty,accuracy,normative_error,normative_score,normative_entropy,lc_error,lc_score,lc_entropy,lc_prior_bf
5ef109c89196fa6d5cf6c005,crime,2.0,0.8984653834866381,,,,,,,0
5ef8a0b375e30603ebc12510,crime,3.0,0.6968632455608659,,,,,,,0
5f1b69a1459c1e0009a83009,crime,3.0,0.7313646552413323,,,,,,,0
5f2dbc04160a0f0d88ee4440,crime,3.0,0.6630823342216774,,,,,,,0
5f31671e69023f000b0c0547,crime,3.0,0.8686935671402775,,,,,,,0
5f3c2701fa55251a108b07e6,crime,1.0,0.9221501055838476,,,,,,,0
5f64b5eed3b0d9015f58920c,crime,2.0,0.9221501055838476,,,,,,,0
5f6875b05e3bc74d0dee825e,crime,3.0,0.840280858750015,,,,,,,0
5f6a7d0d9d705213a0db27e2,crime,1.0,0.68637497590641,,,,,,,0
5f75cc1fb0741626d6634281,crime,1.0,0.8443002111676954,,,,,,,0
5f7728b294840b203855824d,crime,2.0,0.6556793630481499,,,,,,,1
5f91ad02439b5e04b51d69a0,crime,1.0,0.8852921330647191,,,,,,,1
5f958e181381b5079be5d02f,crime,3.0,0.743926240134208,,,,,,,0
5f9a893d999ea71a0c6c4851,crime,3.0,0.6482737709436706,,,,,,,0
5fa01b6003aed3026366571c,crime,3.0,0.8241368854718353,,,,,,,0
5fa91c5d816c5c831297d606,crime,1.0,0.7206898061345359,,,,,,,0
5fb6ed2116919c000a99249e,crime,3.0,0.8756459991565483,,,,,,,0
5fb91837b8c8756d924f7351,crime,1.0,0.6952112619150963,,,,,,,0
5fbeef08fae48b16613fbe94,crime,1.0,0.7451764042811873,,,,,,,1
5fc64e35746dd626bb337f76,crime,2.0,0.7485673235146281,,,,,,,0
5fc7efbee5390f0b42e30f22,crime,3.0,0.7920499020359855,,,,,,,1
5fc86c1b2df6ff1ff7a51ea5,crime,2.0,0.7373871342805549,,,,,,,0
5fcb705d9b31048d04ac0a8a,crime,1.0,0.9221501055838476,,,,,,,0
5fd761f02e24f003c7dbc814,crime,2.0,0.886039423540362,,,,,,,1
5fecb4e73e41f76583b6023a,crime,1.0,0.8013201464402434,,,,,,,0
5fedf2023cc53c06d3406a14,crime,3.0,0.5292033511843117,,,,,,,0
5ffb3cdfa301645772b03b49,crime,3.0,0.8564083682764524,,,,,,,1
600090cc2864f714e71d0e45,crime,3.0,0.7857142857142857,,,,,,,0
60042af01e4c4b52c5ee0c01,crime,1.0,0.7507776068603866,,,,,,,1
600a9ab59e9b701db49fbec1,crime,3.0,0.7969307669732761,,,,,,,1
600ec679c144277505d6428d,crime,1.0,1.0,,,,,,,1
60142d5718e5943b09fd9298,crime,1.0,0.8237731557874397,,,,,,,1
601859370b15830bb219db7a,crime,3.0,0.633911733926501,,,,,,,1
6023df50d5c2d7069115de3f,crime,1.0,0.9264785377906192,,,,,,,1
60358e8f4cf36d6725a603dd,crime,2.0,0.5782013389904517,,,,,,,0
603691e060f42aaf3b034a94,crime,2.0,0.7226499018873854,,,,,,,0
603bf563c71a1c8ca72cbbac,crime,2.0,0.8817375208021835,,,,,,,1
603c11e7db9042987c7180be,crime,3.0,0.6049081613401641,,,,,,,0
6040a6019923db2cb26b04e0,crime,1.0,0.8686935671402775,,,,,,,0
604258da4004870ebf00822d,crime,2.0,0.8954583253021366,,,,,,,1
604b859f965723dde6768f6c,crime,1.0,0.8852921330647191,,,,,,,1
604e2e30b9ef1f91e2e6a67a,crime,3.0,0.4943501031525684,,,,,,,1
6052554f2d140e57270e22f9,crime,2.0,0.8241368854718353,,,,,,,1
605260141614ee63870d2394,crime,2.0,0.8093074821508816,,,,,,,1
6055511b69c5e470713c8717,crime,1.0,0.8259223440443022,,,,,,,0
6055b240728724a27d38b40a,crime,2.0,0.8398718461949128,,,,,,,0
605b2e99ac3c7259bbbefc2f,crime,1.0,0.7039782677245108,,,,,,,0
606098b34aa547f1cb645083,crime,2.0,1.0,,,,,,,0
6063738895dfdf467955017c,crime,1.0,0.9241901956421096,,,,,,,0
60649bf146ce5a76f4bef1ce,crime,3.0,0.7969307669732761,,,,,,,0
6065ba36add2074fed28d812,crime,2.0,0.8347050987731784,,,,,,,0
606a3cb8f0138d1b0a789c2b,crime,3.0,0.8571428571428572,,,,,,,0
607728dc0b4f8590b94ae57c,crime,2.0,0.7234087271072401,,,,,,,0
6079b2d809f2f241470e821f,crime,2.0,0.8892302448756577,,,,,,,0
607dc10ae5bc5c8b32b18e9a,crime,2.0,1.0,,,,,,,1
6081db2a9344bdf3d4413d45,crime,1.0,0.8651600275073517,,,,,,,0
6084499487b6d10d2aabda10,crime,1.0,0.9163757989992908,,,,,,,1
60913f7000c9d4d18948da79,crime,3.0,0.8529570755812385,,,,,,,1
6092de3f71eab0b8ffb3a1fc,crime,2.0,0.7548280407194038,,,,,,,0
60990347620d51b977f34ce0,crime,3.0,0.7548280407194038,,,,,,,0
609ab3c7fdf2516540d38003,crime,1.0,0.9157848078933482,,,,,,,1
60a2541c0e5a829853aad745,crime,1.0,0.8248576389739852,,,,,,,0
60a2e8c68b3c9c53a3aef722,crime,3.0,0.81004612605476,,,,,,,0
60a5769dbae38f67750f42e4,crime,2.0,0.8304841240947974,,,,,,,0
60a7bfcca14b2acd0cb66b16,crime,2.0,0.7120298118410646,,,,,,,0
60aabff11bad269f664ccbc7,crime,1.0,0.772570586926329,,,,,,,0
60aac06904242bda27c46987,crime,2.0,0.5619812046084334,,,,,,,0
60ae4fc3b2a7bb662abb8852,crime,2.0,0.5875644380227316,,,,,,,0
60afa415649ba80204381dad,crime,3.0,0.6111304689293311,,,,,,,1
60b553fb5705a4355358afaf,crime,1.0,0.9163757989992908,,,,,,,0
60b5cbacd78980bbcd8ddd41,crime,2.0,0.6984886554222364,,,,,,,1
60b64f694c19cc0041d1a830,crime,2.0,0.8248576389739852,,,,,,,1
60b66d5d7b07f575f5070524,crime,1.0,0.8809017331649173,,,,,,,1
60b6bccce70b9dcb57760f69,crime,3.0,0.5692251048293571,,,,,,,0
60b6c415dbda3236ea22455a,crime,1.0,0.5847726007313001,,,,,,,0
60b7e7db11897639638f15cb,crime,2.0,0.7134872564111572,,,,,,,0
60b889967014a024377477fa,crime,2.0,0.8643353105061596,,,,,,,0
60b8bfa6fd93d6732a7d4ddf,crime,3.0,0.9285714285714286,,,,,,,0
60b8db5feb283b86cce8de9f,crime,3.0,0.6984886554222364,,,,,,,0
60b90114ef13bcd3c200c193,crime,3.0,0.8686935671402775,,,,,,,1
60b91d545349ec32de395ddd,crime,1.0,0.5864149040657445,,,,,,,0
60ba349d21c7acbaaabc36dd,crime,3.0,0.6694101975463569,,,,,,,0
60ba6740a76fadb32842870e,crime,2.0,0.8475014296673953,,,,,,,0
60ba81c2a91092e4071c276c,crime,3.0,0.8241368854718353,,,,,,,0
60bb608a2da16013513f577e,crime,2.0,0.8551586351244197,,,,,,,0
60bd04a3749e1ca47e54d3e1,crime,1.0,0.9012270403350412,,,,,,,1
60bda3d97d8f5c8f09917d2f,crime,2.0,0.7134872564111572,,,,,,,1
60bddb39c8287f341bad6ad6,crime,2.0,0.7481773756265306,,,,,,,0
60bdf618de5fce4b2423e8d7,crime,2.0,0.9260778729045428,,,,,,,1
60be136a592f08dc5f9e4b28,crime,1.0,0.8892302448756577,,,,,,,1
59402f40e9b44100013b1789,estate,2.0,0.68637497590641,,,,,,,1
59de425bbe399f0001e4975e,estate,3.0,0.6630823342216774,,,,,,,1
5b6baad47e435d0001c1c88f,estate,3.0,0.8483803912842194,,,,,,,0
5b74413e722bd2000195c067,estate,1.0,0.9237507148336976,,,,,,,1
5ba4d6c929629d00014e6c28,estate,2.0,0.8143046618229481,,,,,,,0
5badf0aeae1d020001df2cc7,estate,1.0,0.7038255611204538,,,,,,,0
5c6d938c79151c00017c7560,estate,3.0,0.8954583253021366,,,,,,,0
5c74f0d525c76b0010706736,estate,1.0,0.8438262381113939,,,,,,,1
5c9124ef3b7f9e0013728485,estate,3.0,0.8571428571428572,,,,,,,1
5cae09506d573900175d4727,estate,1.0,0.7508635604387801,,,,,,,0
5cb304b63742a400153b756d,estate,2.0,0.8643353105061596,,,,,,,1
5ccc758ab11510001584a1af,estate,1.0,0.92118895937609,,,,,,,1
5cd98287b0c5ec0001e0965a,estate,1.0,0.8817375208021835,,,,,,,1
5cdeaeb3557fbd00018a2c59,estate,3.0,0.8954583253021366,,,,,,,0
5cf92c7255e1370001e54adb,estate,2.0,0.8643353105061596,,,,,,,0
5d29fbc8f91bdd0016e98503,estate,1.0,0.7951633774003244,,,,,,,0
5d36ff998129260015c6de19,estate,3.0,0.6736849965424798,,,,,,,0
5d6e3252dfe6d10001dbe508,estate,2.0,0.752202686108324,,,,,,,0
5d94c6f5dc0b0e001465072e,estate,2.0,0.818630937472497,,,,,,,0
5da60411423c170017b7dc0f,estate,3.0,0.8438262381113939,,,,,,,1
5dc56fbac34fc53e4e78b820,estate,1.0,0.8081411561826762,,,,,,,0
5e29e902c2253a0587298e26,estate,1.0,0.8377785788692375,,,,,,,1
5e5eb4843accc91e2443212f,estate,3.0,0.7313646552413323,,,,,,,0
5e87a0b5fc57a7415442f97e,estate,3.0,0.8984653834866381,,,,,,,0
5e9948b69223aa17c21564f4,estate,3.0,0.6474034538962069,,,,,,,0
5e99e838545b26058749d068,estate,3.0,0.7034144929991302,,,,,,,1
5ecba4b6ef75d53505406d57,estate,3.0,0.633911733926501,,,,,,,0
5ecd7b06a1a9170e7806f51e,estate,2.0,0.8845299461620748,,,,,,,0
5ed8be74a4175a01156004b0,estate,1.0,0.7855774930324411,,,,,,,0
5edaa4924ea9bd6f14f3d618,estate,2.0,0.7618802172690495,,,,,,,0
5edbaae1b9f9f68349ce80f3,estate,2.0,0.8954583253021366,,,,,,,0
5ef109c89196fa6d5cf6c005,estate,1.0,0.6630823342216774,,,,,,,0
5ef8a0b375e30603ebc12510,estate,2.0,0.7291987198454679,,,,,,,0
5f1b69a1459c1e0009a83009,estate,2.0,0.792768763753932,,,,,,,0
5f2dbc04160a0f0d88ee4440,estate,2.0,0.7556611112873896,,,,,,,0
5f31671e69023f000b0c0547,estate,2.0,0.8686935671402775,,,,,,,0
5f3c2701fa55251a108b07e6,estate,2.0,0.7566678683038561,,,,,,,0
5f64b5eed3b0d9015f58920c,estate,1.0,0.8679323640511565,,,,,,,0
5f6875b05e3bc74d0dee825e,estate,1.0,0.886039423540362,,,,,,,0
5f6a7d0d9d705213a0db27e2,estate,2.0,0.8356010126946427,,,,,,,0
5f75cc1fb0741626d6634281,estate,2.0,0.8769085090206673,,,,,,,0
5f7728b294840b203855824d,estate,1.0,0.8643353105061596,,,,,,,1
5f91ad02439b5e04b51d69a0,estate,2.0,0.7226499018873854,,,,,,,1
5f958e181381b5079be5d02f,estate,1.0,0.8551586351244197,,,,,,,0
5f9a893d999ea71a0c6c4851,estate,2.0,0.7650218650036128,,,,,,,0
5fa01b6003aed3026366571c,estate,1.0,0.8679323640511565,,,,,,,0
5fa91c5d816c5c831297d606,estate,3.0,0.7969307669732761,,,,,,,0
5fb6ed2116919c000a99249e,estate,1.0,0.8719631200671041,,,,,,,0
5fb91837b8c8756d924f7351,estate,2.0,0.8541350085021054,,,,,,,0
5fbeef08fae48b16613fbe94,estate,3.0,0.8719631200671041,,,,,,,1
5fc64e35746dd626bb337f76,estate,3.0,0.6789193504660322,,,,,,,0
5fc7efbee5390f0b42e30f22,estate,1.0,0.9163757989992908,,,,,,,1
5fc86c1b2df6ff1ff7a51ea5,estate,3.0,0.6789193504660322,,,,,,,0
5fcb705d9b31048d04ac0a8a,estate,2.0,0.8241368854718353,,,,,,,0
5fd761f02e24f003c7dbc814,estate,1.0,1.0,,,,,,,1
5fecb4e73e41f76583b6023a,estate,2.0,0.8492443277111181,,,,,,,0
5fedf2023cc53c06d3406a14,estate,2.0,0.7662377088939077,,,,,,,0
5ffb3cdfa301645772b03b49,estate,1.0,0.7336881793543463,,,,,,,1
600090cc2864f714e71d0e45,estate,1.0,0.8082587527881574,,,,,,,0
60042af01e4c4b52c5ee0c01,estate,3.0,0.6002578150445094,,,,,,,1
600a9ab59e9b701db49fbec1,estate,2.0,0.907152330911474,,,,,,,1
600ec679c144277505d6428d,estate,2.0,0.8423779187521798,,,,,,,1
60142d5718e5943b09fd9298,estate,2.0,0.8551586351244197,,,,,,,1
601859370b15830bb219db7a,estate,2.0,0.7424606231811437,,,,,,,1
6023df50d5c2d7069115de3f,estate,3.0,0.8726570920065974,,,,,,,1
60358e8f4cf36d6725a603dd,estate,3.0,0.6578404308926794,,,,,,,0
603691e060f42aaf3b034a94,estate,1.0,0.8069531643736639,,,,,,,0
603bf563c71a1c8ca72cbbac,estate,3.0,0.8394596752330161,,,,,,,1
603c11e7db9042987c7180be,estate,2.0,0.7787511605656451,,,,,,,0
6040a6019923db2cb26b04e0,estate,2.0,0.8595121282627459,,,,,,,0
604258da4004870ebf00822d,estate,3.0,0.818928507914963,,,,,,,1
604b859f965723dde6768f6c,estate,3.0,0.8726570920065974,,,,,,,1
604e2e30b9ef1f91e2e6a67a,estate,1.0,0.92118895937609,,,,,,,1
6052554f2d140e57270e22f9,estate,1.0,0.8809017331649173,,,,,,,1
605260141614ee63870d2394,estate,1.0,0.5314787143341818,,,,,,,1
6055511b69c5e470713c8717,estate,2.0,0.8304841240947974,,,,,,,0
6055b240728724a27d38b40a,estate,1.0,0.7982633538035178,,,,,,,0
605b2e99ac3c7259bbbefc2f,estate,3.0,0.6712020253892854,,,,,,,0
606098b34aa547f1cb645083,estate,3.0,0.8756459991565483,,,,,,,0
6063738895dfdf467955017c,estate,2.0,0.6026402928804868,,,,,,,0
60649bf146ce5a76f4bef1ce,estate,2.0,0.92118895937609,,,,,,,0
6065ba36add2074fed28d812,estate,3.0,0.8756459991565483,,,,,,,0
606a3cb8f0138d1b0a789c2b,estate,2.0,0.9216739550012044,,,,,,,0
607728dc0b4f8590b94ae57c,estate,1.0,0.8634952734420129,,,,,,,0
6079b2d809f2f241470e821f,estate,1.0,0.7336881793543463,,,,,,,0
607dc10ae5bc5c8b32b18e9a,estate,1.0,1.0,,,,,,,1
6081db2a9344bdf3d4413d45,estate,3.0,1.0,,,,,,,0
6084499487b6d10d2aabda10,estate,3.0,0.8694417580332267,,,,,,,1
60913f7000c9d4d18948da79,estate,1.0,1.0,,,,,,,1
6092de3f71eab0b8ffb3a1fc,estate,3.0,0.5482460485473744,,,,,,,0
60990347620d51b977f34ce0,estate,2.0,0.889903623487364,,,,,,,0
609ab3c7fdf2516540d38003,estate,2.0,0.7787511605656451,,,,,,,1
60a2541c0e5a829853aad745,estate,2.0,0.7855774930324411,,,,,,,0
60a2e8c68b3c9c53a3aef722,estate,2.0,0.7226499018873854,,,,,,,0
60a5769dbae38f67750f42e4,estate,3.0,0.7846125524146785,,,,,,,0
60a7bfcca14b2acd0cb66b16,estate,3.0,0.8984653834866381,,,,,,,0
60aabff11bad269f664ccbc7,estate,3.0,0.7618802172690495,,,,,,,0
60aac06904242bda27c46987,estate,3.0,0.4627293104826646,,,,,,,0
60ae4fc3b2a7bb662abb8852,estate,1.0,0.6140775075060201,,,,,,,0
60afa415649ba80204381dad,estate,2.0,0.8595121282627459,,,,,,,1
60b553fb5705a4355358afaf,estate,3.0,0.9037749551350625,,,,,,,0
60b5cbacd78980bbcd8ddd41,estate,3.0,0.5527864045000421,,,,,,,1
60b64f694c19cc0041d1a830,estate,1.0,0.83390904029252,,,,,,,1
60b66d5d7b07f575f5070524,estate,3.0,0.7846125524146785,,,,,,,1
60b6bccce70b9dcb57760f69,estate,2.0,0.840280858750015,,,,,,,0
60b6c415dbda3236ea22455a,estate,2.0,0.6738359634732789,,,,,,,0
60b7e7db11897639638f15cb,estate,3.0,0.9012270403350412,,,,,,,0
60b889967014a024377477fa,estate,1.0,0.8483803912842194,,,,,,,0
60b8bfa6fd93d6732a7d4ddf,estate,2.0,1.0,,,,,,,0
60b8db5feb283b86cce8de9f,estate,1.0,0.6585846852030299,,,,,,,0
60b90114ef13bcd3c200c193,estate,1.0,0.886039423540362,,,,,,,1
60b91d545349ec32de395ddd,estate,2.0,0.7033520605161735,,,,,,,0
60ba349d21c7acbaaabc36dd,estate,1.0,0.8295014151323816,,,,,,,0
60ba6740a76fadb32842870e,estate,1.0,0.8643353105061596,,,,,,,0
60ba81c2a91092e4071c276c,estate,1.0,0.772570586926329,,,,,,,0
60bb608a2da16013513f577e,estate,3.0,0.8110177634953863,,,,,,,0
60bd04a3749e1ca47e54d3e1,estate,3.0,0.8241368854718353,,,,,,,1
60bda3d97d8f5c8f09917d2f,estate,3.0,0.6777809182993317,,,,,,,1
60bddb39c8287f341bad6ad6,estate,3.0,0.5527864045000421,,,,,,,0
60bdf618de5fce4b2423e8d7,estate,1.0,0.8634952734420129,,,,,,,1
60be136a592f08dc5f9e4b28,estate,2.0,0.8304841240947974,,,,,,,1
59402f40e9b44100013b1789,finance,3.0,0.5813620514588257,,,,,,,1
59de425bbe399f0001e4975e,finance,1.0,0.6966445321453714,,,,,,,1
5b6baad47e435d0001c1c88f,finance,1.0,0.889903623487364,,,,,,,0
5b74413e722bd2000195c067,finance,2.0,0.8081411561826762,,,,,,,1
5ba4d6c929629d00014e6c28,finance,1.0,0.8443002111676954,,,,,,,0
5badf0aeae1d020001df2cc7,finance,3.0,0.5237604345380991,,,,,,,0
5c6d938c79151c00017c7560,finance,2.0,0.8143046618229481,,,,,,,0
5c74f0d525c76b0010706736,finance,3.0,0.5574208673470994,,,,,,,1
5c9124ef3b7f9e0013728485,finance,2.0,0.8694417580332267,,,,,,,1
5cae09506d573900175d4727,finance,3.0,0.6578404308926794,,,,,,,0
5cb304b63742a400153b756d,finance,1.0,1.0,,,,,,,1
5ccc758ab11510001584a1af,finance,2.0,0.7266638632047331,,,,,,,1
5cd98287b0c5ec0001e0965a,finance,3.0,0.6886500754613805,,,,,,,1
5cdeaeb3557fbd00018a2c59,finance,1.0,1.0,,,,,,,0
5cf92c7255e1370001e54adb,finance,1.0,0.8892302448756577,,,,,,,0
5d29fbc8f91bdd0016e98503,finance,2.0,0.7123220191087696,,,,,,,0
5d36ff998129260015c6de19,finance,2.0,0.8817375208021835,,,,,,,0
5d6e3252dfe6d10001dbe508,finance,3.0,0.6870492940894734,,,,,,,0
5d94c6f5dc0b0e001465072e,finance,3.0,0.68637497590641,,,,,,,0
5da60411423c170017b7dc0f,finance,2.0,0.8686935671402775,,,,,,,1
5dc56fbac34fc53e4e78b820,finance,2.0,0.7471097305705634,,,,,,,0
5e29e902c2253a0587298e26,finance,3.0,0.930156970423042,,,,,,,1
5e5eb4843accc91e2443212f,finance,2.0,0.8259223440443022,,,,,,,0
5e87a0b5fc57a7415442f97e,finance,1.0,1.0,,,,,,,0
5e9948b69223aa17c21564f4,finance,1.0,1.0,,,,,,,0
5e99e838545b26058749d068,finance,2.0,0.8347050987731784,,,,,,,1
5ecba4b6ef75d53505406d57,finance,2.0,0.8259223440443022,,,,,,,0
5ecd7b06a1a9170e7806f51e,finance,1.0,0.886039423540362,,,,,,,0
5ed8be74a4175a01156004b0,finance,2.0,0.8604273684402294,,,,,,,0
5edaa4924ea9bd6f14f3d618,finance,1.0,0.6609682481895949,,,,,,,0
5edbaae1b9f9f68349ce80f3,finance,1.0,0.919417703597462,,,,,,,0
5ef109c89196fa6d5cf6c005,finance,3.0,0.8241368854718353,,,,,,,0
5ef8a0b375e30603ebc12510,finance,1.0,0.7247590587184098,,,,,,,0
5f1b69a1459c1e0009a83009,finance,1.0,0.8433479100024085,,,,,,,0
5f2dbc04160a0f0d88ee4440,finance,1.0,0.8551586351244197,,,,,,,0
5f31671e69023f000b0c0547,finance,1.0,0.6361965624455006,,,,,,,0
5f3c2701fa55251a108b07e6,finance,3.0,0.4036191627049176,,,,,,,0
5f64b5eed3b0d9015f58920c,finance,3.0,0.7675047225123615,,,,,,,0
5f6875b05e3bc74d0dee825e,finance,2.0,0.5654759053732592,,,,,,,0
5f6a7d0d9d705213a0db27e2,finance,3.0,0.8347050987731784,,,,,,,0
5f75cc1fb0741626d6634281,finance,3.0,0.5938615339465523,,,,,,,0
5f7728b294840b203855824d,finance,3.0,0.6220355269907727,,,,,,,1
5f91ad02439b5e04b51d69a0,finance,3.0,0.6630823342216774,,,,,,,1
5f958e181381b5079be5d02f,finance,2.0,0.8026144915120693,,,,,,,0
5f9a893d999ea71a0c6c4851,finance,1.0,0.6861770427695761,,,,,,,0
5fa01b6003aed3026366571c,finance,2.0,0.6968632455608659,,,,,,,0
5fa91c5d816c5c831297d606,finance,2.0,0.688527809631206,,,,,,,0
5fb6ed2116919c000a99249e,finance,2.0,1.0,,,,,,,0
5fb91837b8c8756d924f7351,finance,3.0,0.8756459991565483,,,,,,,0
5fbeef08fae48b16613fbe94,finance,2.0,0.818630937472497,,,,,,,1
5fc64e35746dd626bb337f76,finance,1.0,0.5015174541823471,,,,,,,0
5fc7efbee5390f0b42e30f22,finance,2.0,0.7234087271072401,,,,,,,1
5fc86c1b2df6ff1ff7a51ea5,finance,1.0,0.886039423540362,,,,,,,0
5fcb705d9b31048d04ac0a8a,finance,3.0,0.8152127129280409,,,,,,,0
5fd761f02e24f003c7dbc814,finance,3.0,0.6795273760479645,,,,,,,1
5fecb4e73e41f76583b6023a,finance,3.0,0.743926240134208,,,,,,,0
5fedf2023cc53c06d3406a14,finance,1.0,0.8314500343841895,,,,,,,0
5ffb3cdfa301645772b03b49,finance,2.0,1.0,,,,,,,1
600090cc2864f714e71d0e45,finance,2.0,0.8241368854718353,,,,,,,0
60042af01e4c4b52c5ee0c01,finance,2.0,0.6585846852030299,,,,,,,1
600a9ab59e9b701db49fbec1,finance,1.0,0.8724846573873324,,,,,,,1
600ec679c144277505d6428d,finance,3.0,0.8347050987731784,,,,,,,1
60142d5718e5943b09fd9298,finance,3.0,0.8438262381113939,,,,,,,1
601859370b15830bb219db7a,finance,1.0,0.5776513544731339,,,,,,,1
6023df50d5c2d7069115de3f,finance,2.0,0.818928507914963,,,,,,,1
60358e8f4cf36d6725a603dd,finance,1.0,0.7388835160664533,,,,,,,0
603691e060f42aaf3b034a94,finance,3.0,0.6482737709436706,,,,,,,0
603bf563c71a1c8ca72cbbac,finance,1.0,0.9129611720221512,,,,,,,1
603c11e7db9042987c7180be,finance,1.0,0.7523112976909649,,,,,,,0
6040a6019923db2cb26b04e0,finance,3.0,0.8564083682764524,,,,,,,0
604258da4004870ebf00822d,finance,1.0,0.9188892894346188,,,,,,,1
604b859f965723dde6768f6c,finance,2.0,0.8778305556436947,,,,,,,1
604e2e30b9ef1f91e2e6a67a,finance,2.0,0.7226499018873854,,,,,,,1
6052554f2d140e57270e22f9,finance,3.0,0.5096560814388076,,,,,,,1
605260141614ee63870d2394,finance,3.0,0.7741230242736872,,,,,,,1
6055511b69c5e470713c8717,finance,3.0,0.7683568766715363,,,,,,,0
6055b240728724a27d38b40a,finance,3.0,0.7471097305705634,,,,,,,0
605b2e99ac3c7259bbbefc2f,finance,2.0,0.8604273684402294,,,,,,,0
606098b34aa547f1cb645083,finance,1.0,0.8143046618229481,,,,,,,0
6063738895dfdf467955017c,finance,3.0,0.7618802172690495,,,,,,,0
60649bf146ce5a76f4bef1ce,finance,1.0,0.91695452014626,,,,,,,0
6065ba36add2074fed28d812,finance,1.0,0.9246221638555592,,,,,,,0
606a3cb8f0138d1b0a789c2b,finance,1.0,0.8651600275073517,,,,,,,0
607728dc0b4f8590b94ae57c,finance,3.0,0.7411365045466037,,,,,,,0
6079b2d809f2f241470e821f,finance,3.0,0.3675444679663241,,,,,,,0
607dc10ae5bc5c8b32b18e9a,finance,3.0,0.8564083682764524,,,,,,,1
6081db2a9344bdf3d4413d45,finance,2.0,0.8960249510179927,,,,,,,0
6084499487b6d10d2aabda10,finance,2.0,0.740839472325592,,,,,,,1
60913f7000c9d4d18948da79,finance,2.0,0.8726570920065974,,,,,,,1
6092de3f71eab0b8ffb3a1fc,finance,1.0,0.5686689071862463,,,,,,,0
60990347620d51b977f34ce0,finance,1.0,0.8443002111676954,,,,,,,0
609ab3c7fdf2516540d38003,finance,3.0,0.7294991095997703,,,,,,,1
60a2541c0e5a829853aad745,finance,3.0,0.7729616954067501,,,,,,,0
60a2e8c68b3c9c53a3aef722,finance,1.0,0.913613157441864,,,,,,,0
60a5769dbae38f67750f42e4,finance,1.0,1.0,,,,,,,0
60a7bfcca14b2acd0cb66b16,finance,1.0,0.796580948913757,,,,,,,0
60aabff11bad269f664ccbc7,finance,2.0,0.8571428571428572,,,,,,,0
60aac06904242bda27c46987,finance,1.0,0.4301971177018102,,,,,,,0
60ae4fc3b2a7bb662abb8852,finance,3.0,0.51231379162638,,,,,,,0
60afa415649ba80204381dad,finance,1.0,0.9105572809000084,,,,,,,1
60b553fb5705a4355358afaf,finance,2.0,0.7163456855344124,,,,,,,0
60b5cbacd78980bbcd8ddd41,finance,1.0,0.913613157441864,,,,,,,1
60b64f694c19cc0041d1a830,finance,3.0,0.6953961504599143,,,,,,,1
60b66d5d7b07f575f5070524,finance,2.0,0.8604273684402294,,,,,,,1
60b6bccce70b9dcb57760f69,finance,1.0,0.81004612605476,,,,,,,0
