participant,scenario,difficulty,accuracy,actions,normative_error,lc_error
59402f40e9b44100013b1789,crime,1,0.9241901956421096,1,0.0,-0.00401398849611645
59402f40e9b44100013b1789,estate,2,0.8719631200671041,1,0.0,-0.00401398849611645
59402f40e9b44100013b1789,finance,3,0.928204184138226,1,0.0,-0.00401398849611645
59de425bbe399f0001e4975e,crime,2,0.7951633774003244,1,0.0,0.1945195050318549
59de425bbe399f0001e4975e,estate,3,0.6630823342216774,1,0.0,0.1945195050318549
59de425bbe399f0001e4975e,finance,1,0.9216739550012044,1,0.0,0.1945195050318549
5b6baad47e435d0001c1c88f,crime,2,0.75615689581319,1,0.0,0.18569533817705186
5b6baad47e435d0001c1c88f,estate,3,0.7266638632047331,1,0.0,0.18569533817705186
5b6baad47e435d0001c1c88f,finance,1,1.0,1,0.0,0.18569533817705186
5b74413e722bd2000195c067,crime,3,0.7249078778378493,1,0.07352146220938083,0.12734290799340264
5b74413e722bd2000195c067,estate,1,1.0,1,0.07352146220938083,0.12734290799340264
5b74413e722bd2000195c067,finance,2,0.8892302448756577,1,0.07352146220938083,0.12734290799340264
5ba4d6c929629d00014e6c28,crime,3,0.7846125524146785,1,0.0,0.10153461651336193
5ba4d6c929629d00014e6c28,estate,2,0.7485673235146281,1,0.0,0.10153461651336193
5ba4d6c929629d00014e6c28,finance,1,0.9221501055838476,1,0.0,0.10153461651336193
5badf0aeae1d020001df2cc7,crime,2,0.7286706210123193,1,0.0,0.16054032476698388
5badf0aeae1d020001df2cc7,estate,1,0.9063414188418306,1,0.0,0.16054032476698388
5badf0aeae1d020001df2cc7,finance,3,0.7729616954067501,1,0.0,0.16054032476698388
5c6d938c79151c00017c7560,crime,1,0.8634952734420129,1,-0.07881104062390998,-0.04818996427966438
5c6d938c79151c00017c7560,estate,3,0.8719631200671041,1,-0.07881104062390998,-0.04818996427966438
5c6d938c79151c00017c7560,finance,2,0.8143046618229481,1,-0.07881104062390998,-0.04818996427966438
5c74f0d525c76b0010706736,crime,2,0.8143046618229481,1,0.0,0.16054032476698388
5c74f0d525c76b0010706736,estate,1,1.0,1,0.0,0.16054032476698388
5c74f0d525c76b0010706736,finance,3,0.81004612605476,1,0.0,0.16054032476698388
5c9124ef3b7f9e0013728485,crime,1,0.8686935671402775,1,0.0714285714285714,0.0436571201962187
5c9124ef3b7f9e0013728485,estate,3,0.7857142857142857,1,0.0714285714285714,0.0436571201962187
5c9124ef3b7f9e0013728485,finance,2,0.8005689911956335,1,0.0714285714285714,0.0436571201962187
5cae09506d573900175d4727,crime,2,0.9221501055838476,1,0.0,0.11450043947617794
5cae09506d573900175d4727,estate,1,0.8561610095543848,1,0.0,0.11450043947617794
5cae09506d573900175d4727,finance,3,0.8024540806700821,1,0.0,0.11450043947617794
5cb304b63742a400153b756d,crime,3,0.8719631200671041,1,0.0,0.12803687993289592
5cb304b63742a400153b756d,estate,2,0.8433479100024085,1,0.0,0.12803687993289592
5cb304b63742a400153b756d,finance,1,1.0,1,0.0,0.12803687993289592
5ccc758ab11510001584a1af,crime,3,0.8984653834866381,1,0.0,-0.0647089106962131
5ccc758ab11510001584a1af,estate,1,1.0,1,0.0,-0.0647089106962131
5ccc758ab11510001584a1af,finance,2,0.8927887465162205,1,0.0,-0.0647089106962131
5cd98287b0c5ec0001e0965a,crime,2,0.8093074821508816,1,0.0,0.10101525445522108
5cd98287b0c5ec0001e0965a,estate,1,1.0,1,0.0,0.10101525445522108
5cd98287b0c5ec0001e0965a,finance,3,0.8110177634953863,1,0.0,0.10101525445522108
5cdeaeb3557fbd00018a2c59,crime,2,0.8790283242181732,1,0.0,0.0739221270954572
5cdeaeb3557fbd00018a2c59,estate,3,0.8719631200671041,1,0.0,0.0739221270954572
5cdeaeb3557fbd00018a2c59,finance,1,0.913613157441864,1,0.0,0.0739221270954572
5cf92c7255e1370001e54adb,crime,3,0.8152127129280409,1,0.0,0.0987729596649588
5cf92c7255e1370001e54adb,estate,2,0.8081411561826762,1,0.0,0.0987729596649588
5cf92c7255e1370001e54adb,finance,1,0.9216739550012044,1,0.0,0.0987729596649588
5d29fbc8f91bdd0016e98503,crime,3,0.6955612921633185,1,0.06984302957695798,0.06652480787414261
5d29fbc8f91bdd0016e98503,estate,1,0.8327515979985818,1,0.06984302957695798,0.06652480787414261
5d29fbc8f91bdd0016e98503,finance,2,0.8825559560970593,1,0.06984302957695798,0.06652480787414261
5d36ff998129260015c6de19,crime,1,0.8551586351244197,1,0.0,-0.11826247919781652
5d36ff998129260015c6de19,estate,3,0.8639172365120457,1,0.0,-0.11826247919781652
5d36ff998129260015c6de19,finance,2,0.9163757989992908,1,0.0,-0.11826247919781652
5d6e3252dfe6d10001dbe508,crime,1,0.7855774930324411,1,0.0,-0.024468633022318942
5d6e3252dfe6d10001dbe508,estate,2,0.8675467642934956,1,0.0,-0.024468633022318942
5d6e3252dfe6d10001dbe508,finance,3,0.81004612605476,1,0.0,-0.024468633022318942
5d94c6f5dc0b0e001465072e,crime,1,0.8132281580905929,1,0.0,-0.1128497148139499
5d94c6f5dc0b0e001465072e,estate,2,1.0,1,0.0,-0.1128497148139499
5d94c6f5dc0b0e001465072e,finance,3,0.8954583253021366,1,0.0,-0.1128497148139499
5da60411423c170017b7dc0f,crime,1,1.0,1,0.12097167578182677,0.1561737618886061
5da60411423c170017b7dc0f,estate,3,0.8438262381113939,1,0.12097167578182677,0.1561737618886061
5da60411423c170017b7dc0f,finance,2,0.8927887465162205,1,0.12097167578182677,0.1561737618886061
5dc56fbac34fc53e4e78b820,crime,3,0.7036811210051231,1,0.0987729596649588,0.020509072394765737
5dc56fbac34fc53e4e78b820,estate,1,0.792768763753932,1,0.0987729596649588,0.020509072394765737
5dc56fbac34fc53e4e78b820,finance,2,0.8921672267965616,1,0.0987729596649588,0.020509072394765737
5e29e902c2253a0587298e26,crime,2,0.8248576389739852,1,0.0,0.12841837816549218
5e29e902c2253a0587298e26,estate,1,1.0,1,0.0,0.12841837816549218
5e29e902c2253a0587298e26,finance,3,0.8152127129280409,1,0.0,0.12841837816549218
5e5eb4843accc91e2443212f,crime,1,0.8686935671402775,1,0.0,0.13957764322743105
5e5eb4843accc91e2443212f,estate,3,0.7411365045466037,1,0.0,0.13957764322743105
5e5eb4843accc91e2443212f,finance,2,0.8093074821508816,1,0.0,0.13957764322743105
5e87a0b5fc57a7415442f97e,crime,2,0.7512919983130966,1,0.0,0.12300515612418028
5e87a0b5fc57a7415442f97e,estate,3,0.7969307669732761,1,0.0,0.12300515612418028
5e87a0b5fc57a7415442f97e,finance,1,0.8867722965855405,1,0.0,0.12300515612418028
5e9948b69223aa17c21564f4,crime,2,0.8044204353205106,1,0.0,0.10002599065375573
5e9948b69223aa17c21564f4,estate,3,0.8199099324437007,1,0.0,0.10002599065375573
5e9948b69223aa17c21564f4,finance,1,0.9199359230974564,1,0.0,0.10002599065375573
5e99e838545b26058749d068,crime,1,0.92118895937609,1,0.0,-0.07881104062390998
5e99e838545b26058749d068,estate,3,0.7958758547680684,1,0.0,-0.07881104062390998
5e99e838545b26058749d068,finance,2,0.9260778729045428,1,0.0,-0.07881104062390998
5ecba4b6ef75d53505406d57,crime,1,0.8643353105061596,1,0.1435916317235476,-0.03413007298047843
5ecba4b6ef75d53505406d57,estate,3,0.7512919983130966,1,0.1435916317235476,-0.03413007298047843
5ecba4b6ef75d53505406d57,finance,2,0.889903623487364,1,0.1435916317235476,-0.03413007298047843
5ecd7b06a1a9170e7806f51e,crime,3,0.6969542366343369,1,0.0,0.20203050891044216
5ecd7b06a1a9170e7806f51e,estate,2,0.8,1,0.0,0.20203050891044216
5ecd7b06a1a9170e7806f51e,finance,1,1.0,1,0.0,0.20203050891044216
5ed8be74a4175a01156004b0,crime,3,0.6870492940894734,1,0.12435400084345172,0.06865186104438525
5ed8be74a4175a01156004b0,estate,1,0.8927887465162205,1,0.12435400084345172,0.06865186104438525
5ed8be74a4175a01156004b0,finance,2,0.919417703597462,1,0.12435400084345172,0.06865186104438525
5edaa4924ea9bd6f14f3d618,crime,3,0.7846125524146785,1,-0.10721125348377947,0.0958579795429444
5edaa4924ea9bd6f14f3d618,estate,2,0.7729616954067501,1,-0.10721125348377947,0.0958579795429444
5edaa4924ea9bd6f14f3d618,finance,1,0.8304841240947974,1,-0.10721125348377947,0.0958579795429444
5edbaae1b9f9f68349ce80f3,crime,3,0.6507848521152109,1,0.0,0.10420499066942113
5edbaae1b9f9f68349ce80f3,estate,2,0.6694101975463569,1,0.0,0.10420499066942113
5edbaae1b9f9f68349ce80f3,finance,1,1.0,1,0.0,0.10420499066942113
5ef109c89196fa6d5cf6c005,crime,2,0.7512919983130966,1,-0.05554709213162867,0.050988460279964176
5ef109c89196fa6d5cf6c005,estate,1,0.6880748530539782,1,-0.05554709213162867,0.050988460279964176
