utid,pid,experiment,difficulty,scenario,model_name,ground_truth,posterior_map,posterior_judgement,prior_judgement,prior_entropy,posterior_entropy_unsmoothed,posterior_entropy,model_specs
3-613a469755c08ab3b9d682ad-crime_0-congruent,613a469755c08ab3b9d682ad,experiment_3,congruent,crime,LC_discrete_&_1,[-0.5  0.5  1.  -0.5 -0.5 -1. ],[-0.5  0.5  1.  -0.5 -1.  -1. ],[-0.5  1.   0.5 -1.  -1.  -0.5],[-0.5  0.5  1.  -0.5 -0.5 -1. ],13.93156857,3.17E-11,8.7251868,{'smoothing': 2.27359756}
3-613a469755c08ab3b9d682ad-dampened_2-generic_0,613a469755c08ab3b9d682ad,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],[-0.5  0.   0.  -1.   0.   0. ],,13.93156857,1.34E-26,8.7251868,{'smoothing': 2.27359756}
3-613a469755c08ab3b9d682ad-finance_0-incongruent,613a469755c08ab3b9d682ad,experiment_3,incongruent,finance,LC_discrete_&_1,[ 0.  -1.   0.5  0.5  1.   0. ],[ 0.  -1.   0.5  0.5  1.   0. ],[ 0.  -0.5  0.5  0.   0.5  0. ],[ 0.5  1.   0.   0.  -1.   0.5],13.93156857,6.29E-11,8.7251868,{'smoothing': 2.27359756}
3-613a469755c08ab3b9d682ad-pos_chain_2-generic_1,613a469755c08ab3b9d682ad,experiment_3,generic_1,neg_chain,LC_discrete_&_1,[-1  0  0 -1  0  0],[-1.  0.  0. -1.  0.  0.],[-1.   0.5 -0.5 -1.   0.   0. ],,13.93156857,4.18E-20,8.7251868,{'smoothing': 2.27359756}
3-613aa0162f4662712a517461-crime_1-incongruent,613aa0162f4662712a517461,experiment_3,incongruent,crime,LC_discrete_&_1,[1.  0.  0.  0.  0.5 0.5],[1.  0.  0.  0.  0.5 1. ],[ 1.   0.  -1.  -1.   1.  -0.5],[0.  0.5 1.  0.5 0.  0. ],13.93156857,4.49E-53,13.50977501,{'smoothing': 0.69314718}
3-613aa0162f4662712a517461-dampened_3-generic_0,613aa0162f4662712a517461,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],[ 0.  0.  0. -1. -1.  0.],,13.93156857,1.55E-39,13.50977501,{'smoothing': 0.69314718}
3-613aa0162f4662712a517461-finance_1-congruent,613aa0162f4662712a517461,experiment_3,congruent,finance,LC_discrete_&_1,[0.5 1.  0.  0.  0.  0.5],[1.  1.  0.  0.  0.  0.5],[0.5 0.  0.  1.  0.  0. ],[0.5 1.  0.  0.  0.  0.5],13.93156857,1.74E-12,13.50977501,{'smoothing': 0.69314718}
3-613aa0162f4662712a517461-pos_chain_3-generic_1,613aa0162f4662712a517461,experiment_3,generic_1,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[ 1.  -0.5 -0.5  0.   0.  -0.5],,13.93156857,3.30E-49,13.50977501,{'smoothing': 0.69314718}
3-613af39692992acbacdbbbbc-crime_1-incongruent,613af39692992acbacdbbbbc,experiment_3,incongruent,crime,LC_discrete_&_1,[-1  1  1 -1  1  0],[-1.   1.   0.  -1.   0.5 -0.5],[-1.   0.5  0.5  1.   0.5 -1. ],[ 1.  1. -1.  0.  1. -1.],13.93156857,2.58E-64,13.86716452,{'smoothing': 0.28875967}
3-613af39692992acbacdbbbbc-dampened_1-generic_0,613af39692992acbacdbbbbc,experiment_3,generic_0,dampened,LC_discrete_&_1,[ 1.  -0.5  0.   1.   0.   0. ],[1. 0. 0. 1. 0. 0.],[-0.5 -1.   0.5 -0.5  1.   0.5],,13.93156857,3.84E-20,13.86716452,{'smoothing': 0.28875967}
3-613af39692992acbacdbbbbc-finance_1-congruent,613af39692992acbacdbbbbc,experiment_3,congruent,finance,LC_discrete_&_1,[-1.   1.   0.5  0.   0.5 -1. ],[-1.   1.   0.5  0.   0.  -1. ],[-1.  -0.5 -0.5  0.5 -0.5 -1. ],[-1.   1.   0.5  0.   0.5 -1. ],13.93156857,3.39E-29,13.86716452,{'smoothing': 0.28875967}
3-613af39692992acbacdbbbbc-pos_chain_2-generic_1,613af39692992acbacdbbbbc,experiment_3,generic_1,neg_chain,LC_discrete_&_1,[-1  0  0 -1  0  0],[-1.  0.  0. -1.  0.  0.],[-0.5  0.5  0.  -0.5  0.5  1. ],,13.93156857,2.53E-11,13.86716452,{'smoothing': 0.28875967}
3-613e18e92e4ed15176362aa2-crime_1-incongruent,613e18e92e4ed15176362aa2,experiment_3,incongruent,crime,LC_discrete_&_1,[-1.   0.5  1.   1.   0.   1. ],[0.  1.  1.  1.  0.5 0.5],[-1. -1.  1.  1.  1.  1.],[ 1.   0.  -1.   1.   0.5  1. ],13.93156857,2.37E-97,11.46990902,{'smoothing': 1.55334843}
3-613e18e92e4ed15176362aa2-dampened_3-generic_0,613e18e92e4ed15176362aa2,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   1.   0.   0. ],,13.93156857,1.10E-10,11.46990902,{'smoothing': 1.55334843}
3-613e18e92e4ed15176362aa2-finance_1-congruent,613e18e92e4ed15176362aa2,experiment_3,congruent,finance,LC_discrete_&_1,[1.  1.  0.  0.5 1.  1. ],[1. 1. 1. 1. 1. 1.],[ 1.   1.  -0.5  0.5  1.   1. ],[1.  1.  0.  0.5 1.  1. ],13.93156857,0,11.46990902,{'smoothing': 1.55334843}
3-613e18e92e4ed15176362aa2-pos_chain_1-generic_1,613e18e92e4ed15176362aa2,experiment_3,generic_1,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0.5],[1. 1. 0. 1. 0. 0.],,13.93156857,1.04E-53,11.46990902,{'smoothing': 1.55334843}
3-613f0f91c83af0d188a54669-crime_1-incongruent,613f0f91c83af0d188a54669,experiment_3,incongruent,crime,LC_discrete_&_1,[ 0.5  0.  -1.   0.5  0.  -0.5],[ 0.5  0.  -1.   0.5  0.5 -0.5],[ 0.5  0.  -1.   0.5  0.   0.5],[-1.   0.   0.5 -0.5  0.   0.5],13.93156857,2.67E-06,10.22660409,{'smoothing': 1.89712001}
3-613f0f91c83af0d188a54669-dampened_3-generic_0,613f0f91c83af0d188a54669,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],[ 0.5  0.5 -0.5  0.5  0.   0. ],,13.93156857,9.85E-10,10.22660392,{'smoothing': 1.89712001}
3-613f0f91c83af0d188a54669-finance_1-congruent,613f0f91c83af0d188a54669,experiment_3,congruent,finance,LC_discrete_&_1,[-0.5 -1.   0.   0.   0.  -0.5],[-0.5 -1.   0.   0.   0.  -0.5],[0.5 1.  0.  0.  0.  0. ],[-0.5 -1.   0.   0.   0.  -0.5],13.93156857,3.18E-25,10.22660392,{'smoothing': 1.89712001}
3-613f0f91c83af0d188a54669-pos_chain_3-generic_1,613f0f91c83af0d188a54669,experiment_3,generic_1,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[ 1.   0.5  1.  -0.5  0.   0. ],,13.93156857,9.12E-48,10.22660392,{'smoothing': 1.89712001}
3-614edf1b57efb3bbc5edd55c-crime_1-incongruent,614edf1b57efb3bbc5edd55c,experiment_3,incongruent,crime,LC_discrete_&_1,[0.  0.  0.  0.  0.5 0. ],[0.  0.  0.  0.  0.5 0. ],[0.  1.  0.  0.  0.5 0. ],[0.  0.5 0.  0.  0.  0. ],13.93156857,6.46E-15,13.08167682,{'smoothing': 0.95288351}
3-614edf1b57efb3bbc5edd55c-dampened_2-generic_0,614edf1b57efb3bbc5edd55c,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],[0.  0.  0.5 1.  0.  0. ],,13.93156857,2.37E-13,13.08167682,{'smoothing': 0.95288351}
3-614edf1b57efb3bbc5edd55c-finance_1-congruent,614edf1b57efb3bbc5edd55c,experiment_3,congruent,finance,LC_discrete_&_1,[0 1 0 0 0 1],[0.5 1.  0.  0.  0.  1. ],[0.  1.  0.  0.  1.  0.5],[0. 1. 0. 0. 0. 1.],13.93156857,8.43E-14,13.08167682,{'smoothing': 0.95288351}
3-614edf1b57efb3bbc5edd55c-pos_chain_2-generic_1,614edf1b57efb3bbc5edd55c,experiment_3,generic_1,neg_chain,LC_discrete_&_1,[-1  0  0 -1  0  0],[-1.  1.  0. -1.  0.  0.],[0.5 0.5 0.5 0.5 0.5 0.5],,13.93156857,1.24E-28,13.08167682,{'smoothing': 0.95288351}
3-6151d444ac15808872e32dc8-crime_1-incongruent,6151d444ac15808872e32dc8,experiment_3,incongruent,crime,LC_discrete_&_1,[ 0.5  0.  -1.   0.   1.   0. ],[ 0.5  0.  -1.   0.   1.   0. ],[ 1.  1. -1.  0.  0.  0.],[-1.   1.   0.5  0.   0.   0. ],13.93156857,7.02E-10,13.21131083,{'smoothing': 0.88402806}
3-6151d444ac15808872e32dc8-dampened_3-generic_0,6151d444ac15808872e32dc8,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.   0.5  0.   1.   0.   0. ],[ 0.   0.   0.   0.5 -0.5  0.5],,13.93156857,0.00042799,13.21131932,{'smoothing': 0.88402806}
3-6151d444ac15808872e32dc8-finance_1-congruent,6151d444ac15808872e32dc8,experiment_3,congruent,finance,LC_discrete_&_1,[ 0.   0.  -0.5 -0.5  0.5  1. ],[ 0.5  0.  -0.5 -0.5  0.5  1. ],[ 0.   0.  -1.   0.5  0.5 -0.5],[ 0.   0.  -0.5 -0.5  0.5  1. ],13.93156857,9.74E-45,13.21131083,{'smoothing': 0.88402806}
3-6151d444ac15808872e32dc8-pos_chain_3-generic_1,6151d444ac15808872e32dc8,experiment_3,generic_1,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],[ 0.   0.   0.   0.  -0.5  1. ],,13.93156857,2.14E-08,13.21131083,{'smoothing': 0.88402806}
3-615230e2db85b00b50240ab8-crime_0-congruent,615230e2db85b00b50240ab8,experiment_3,congruent,crime,LC_discrete_&_1,[-1  1  1 -1  0  0],[-1.  1.  1. -1.  0.  0.],[-1.   1.   1.  -0.5  0.   0. ],[-1.  1.  1. -1.  0.  0.],13.93156857,3.92E-16,9.509774931,{'smoothing': 2.07944156}
3-615230e2db85b00b50240ab8-dampened_1-generic_0,615230e2db85b00b50240ab8,experiment_3,generic_0,dampened,LC_discrete_&_1,[ 1.  -0.5  0.   1.   0.   0. ],[1. 0. 0. 1. 0. 0.],[1.  0.5 0.  1.  0.  0. ],,13.93156857,2.28E-52,9.509774931,{'smoothing': 2.07944156}
3-615230e2db85b00b50240ab8-finance_0-incongruent,615230e2db85b00b50240ab8,experiment_3,incongruent,finance,LC_discrete_&_1,[ 0.   0.  -0.5 -1.   1.   0. ],[ 0.   0.  -0.5 -1.   1.   0. ],[ 0.   0.  -1.  -1.   0.5  0. ],[-0.5  1.   0.   0.   0.  -1. ],13.93156857,7.14E-13,9.509774931,{'smoothing': 2.07944156}
3-615230e2db85b00b50240ab8-pos_chain_1-generic_1,615230e2db85b00b50240ab8,experiment_3,generic_1,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[1.  0.5 0.  1.  0.  0. ],,13.93156857,4.47E-46,9.509774931,{'smoothing': 2.07944156}
3-615373f88839471e0ab77399-crime_0-congruent,615373f88839471e0ab77399,experiment_3,congruent,crime,LC_discrete_&_1,[-1.   1.   1.   0.5 -1.  -1. ],[-1.   1.   1.   0.5 -1.  -1. ],[-1.   1.   0.5  1.  -0.5 -1. ],[-1.   1.   1.   0.5 -1.  -1. ],13.93156857,0.085536068,10.24284843,{'smoothing': 1.89712235}
3-615373f88839471e0ab77399-dampened_3-generic_0,615373f88839471e0ab77399,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.   0.   0.   0.5  0.   0. ],[-1.   0.   0.   0.5  0.   0. ],,13.93156857,1.31E-17,10.22659491,{'smoothing': 1.89712235}
3-615373f88839471e0ab77399-finance_0-incongruent,615373f88839471e0ab77399,experiment_3,incongruent,finance,LC_discrete_&_1,[ 0.  -1.  -0.5 -1.   1.   0. ],[ 0.  -0.5 -0.5 -0.5  1.   0. ],[ 0. -1. -1.  0.  1.  0.],[-0.5  1.   0.   0.  -1.  -1. ],13.93156857,3.48E-07,10.22659493,{'smoothing': 1.89712235}
3-615373f88839471e0ab77399-pos_chain_3-generic_1,615373f88839471e0ab77399,experiment_3,generic_1,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[1.  0.5 0.  0.5 0.  0. ],,13.93156857,1.78E-44,10.22659491,{'smoothing': 1.89712235}
3-615ec387ec57223c894f6fc2-crime_0-congruent,615ec387ec57223c894f6fc2,experiment_3,congruent,crime,LC_discrete_&_1,[-1.   0.5  1.  -1.   0.  -1. ],[-0.5  0.5  1.  -1.  -0.5 -0.5],[-1.   1.   1.  -0.5 -1.  -1. ],[-1.   0.5  1.  -1.   0.  -1. ],13.93156857,9.31E-08,10.87921257,{'smoothing': 1.72276659}
3-615ec387ec57223c894f6fc2-dampened_3-generic_0,615ec387ec57223c894f6fc2,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],[-1.  -0.5  0.   1.   0.   0. ],,13.93156857,3.38E-12,10.87921257,{'smoothing': 1.72276659}
3-615ec387ec57223c894f6fc2-finance_0-incongruent,615ec387ec57223c894f6fc2,experiment_3,incongruent,finance,LC_discrete_&_1,[ 0.  -1.   0.   1.   0.5 -0.5],[ 0.  -1.   0.   1.   0.5 -0.5],[ 0.5 -1.   0.5  0.5  1.  -1. ],[ 0.   0.5  0.  -0.5 -1.   1. ],13.93156857,1.27E-21,10.87921257,{'smoothing': 1.72276659}
3-615ec387ec57223c894f6fc2-pos_chain_1-generic_1,615ec387ec57223c894f6fc2,experiment_3,generic_1,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[1.  0.5 0.  1.  0.  0. ],,13.93156857,8.44E-45,10.87921257,{'smoothing': 1.72276659}
3-616c3f3a378cb38f3f7ecac3-crime_1-incongruent,616c3f3a378cb38f3f7ecac3,experiment_3,incongruent,crime,LC_discrete_&_1,[ 0.5 -0.5 -0.5  0.   0.5 -0.5],[ 0.5 -0.5 -0.5  0.   0.5 -0.5],[ 0.5 -0.5  0.5  0.   0.  -0.5],[-0.5  0.5  0.5 -0.5 -0.5  0. ],13.93156857,4.74E-06,8.725187226,{'smoothing': 2.27359755}
3-616c3f3a378cb38f3f7ecac3-dampened_3-generic_0,616c3f3a378cb38f3f7ecac3,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],[-1.  -0.5  0.   1.   0.   0. ],,13.93156857,0.06786386,8.740775074,{'smoothing': 2.27359755}
3-616c3f3a378cb38f3f7ecac3-finance_1-congruent,616c3f3a378cb38f3f7ecac3,experiment_3,congruent,finance,LC_discrete_&_1,[-1.   1.   0.   0.  -1.   0.5],[-1.   1.   0.  -0.5 -1.   0.5],[-0.5  0.5  0.   0.  -1.   0.5],[-1.   1.   0.   0.  -1.   0.5],13.93156857,1.06E-33,8.72518684,{'smoothing': 2.27359755}
3-616c3f3a378cb38f3f7ecac3-pos_chain_3-generic_1,616c3f3a378cb38f3f7ecac3,experiment_3,generic_1,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[1.  0.5 0.  0.5 0.  0. ],,13.93156857,3.74E-73,8.72518684,{'smoothing': 2.27359755}
3-61717173748006894b2b54ff-crime_1-incongruent,61717173748006894b2b54ff,experiment_3,incongruent,crime,LC_discrete_&_1,[ 1.  -0.5 -0.5 -1.   1.  -1. ],[ 0.5 -0.5 -1.  -1.   1.  -0.5],[ 1.  -1.  -1.  -0.5  1.  -0.5],[-0.5  1.   1.  -1.  -0.5 -1. ],13.93156857,7.49E-31,11.99998533,{'smoothing': 1.38629925}
3-61717173748006894b2b54ff-dampened_3-generic_0,61717173748006894b2b54ff,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.   0.5  0.   1.   0.   0. ],[-1.   0.5  0.   0.5  0.   0. ],,13.93156857,4.27E-05,11.99998716,{'smoothing': 1.38629925}
3-61717173748006894b2b54ff-finance_1-congruent,61717173748006894b2b54ff,experiment_3,congruent,finance,LC_discrete_&_1,[-0.5  1.  -0.5  0.5  1.  -0.5],[-0.5  1.  -0.5  0.   1.  -0.5],[ 0.  1. -1. -1. -1.  1.],[-0.5  1.  -0.5  0.5  1.  -0.5],13.93156857,0.040938557,12.00380403,{'smoothing': 1.38629925}
3-61717173748006894b2b54ff-pos_chain_2-generic_1,61717173748006894b2b54ff,experiment_3,generic_1,neg_chain,LC_discrete_&_1,[-1  0  0 -1  0  0],[-1.   0.5  0.  -1.   0.   0. ],[-0.5  1.   0.  -0.5  0.   0. ],,13.93156857,2.01E-36,11.99998533,{'smoothing': 1.38629925}
3-6176966806de000024ed0ddf-crime_0-congruent,6176966806de000024ed0ddf,experiment_3,congruent,crime,LC_discrete_&_1,[-1.   0.5  0.5  1.   0.   1. ],[0.5 1.  0.5 1.  0.  0.5],[ 1.  1.  1.  0.  0. -1.],[-1.   0.5  0.5  1.   0.   1. ],13.93156857,,13.69204919,{'smoothing': 0.5651723}
3-6176966806de000024ed0ddf-dampened_2-generic_0,6176966806de000024ed0ddf,experiment_3,generic_0,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],[ 0.   0.  -0.5 -0.5  0.   0.5],,13.93156857,2.32E-16,13.66133816,{'smoothing': 0.5651723}
3-6176966806de000024ed0ddf-finance_0-incongruent,6176966806de000024ed0ddf,experiment_3,incongruent,finance,LC_discrete_&_1,[ 0.  -0.5  0.5 -1.   1.   0. ],[ 0.  -0.5  0.  -1.   1.   0. ],[ 0.5 -1.  -0.5 -0.5  1.   1. ],[ 0.5  1.   0.   0.  -0.5 -1. ],13.93156857,9.23E-21,13.66133816,{'smoothing': 0.5651723}
3-6176966806de000024ed0ddf-pos_chain_2-generic_1,6176966806de000024ed0ddf,experiment_3,generic_1,neg_chain,LC_discrete_&_1,[-1  0  0 -1  0  0],[-1.   0.5  0.  -1.   0.   0. ],[-1.   1.   1.  -0.5  0.  -1. ],,13.93156857,8.69E-18,13.66133816,{'smoothing': 0.5651723}
4-576d8e821a48240001867c54-ccause_2-generic_0,576d8e821a48240001867c54,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],[-0.5 -0.5 -0.5  0.5  0.5  0.5],,13.93156857,2.03E-31,13.81666086,{'smoothing': 0.37967384}
4-576d8e821a48240001867c54-collider_3-generic_1,576d8e821a48240001867c54,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],[-0.5  0.   0.  -1.   0.  -1. ],,13.93156857,5.88E-29,13.81666086,{'smoothing': 0.37967384}
4-576d8e821a48240001867c54-crime_1-incongruent,576d8e821a48240001867c54,experiment_4,incongruent,crime,LC_discrete_&_1,[ 1.   0.  -0.5  0.5 -0.5 -0.5],[ 1.   0.  -0.5  0.5 -0.5 -0.5],[-0.5  0.5 -0.5 -1.   0.5 -1. ],[-0.5 -0.5  1.  -0.5  0.   0.5],13.93156857,2.11E-06,13.81666086,{'smoothing': 0.37967384}
4-576d8e821a48240001867c54-dampened_2-generic_2,576d8e821a48240001867c54,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],[-0.5 -0.5 -0.5  0.  -0.5 -0.5],,13.93156857,1.86E-13,13.81666086,{'smoothing': 0.37967384}
4-576d8e821a48240001867c54-finance_1-congruent,576d8e821a48240001867c54,experiment_4,congruent,finance,LC_discrete_&_1,[ 0.   0.5  0.   0.5  0.5 -0.5],[ 0.   0.5  0.   0.5  0.5 -0.5],[-0.5  1.  -0.5 -1.   1.  -1. ],[ 0.   0.5  0.   0.5  0.5 -0.5],13.93156857,7.81E-09,13.81666086,{'smoothing': 0.37967384}
4-57dd3b0e91b7fc0001493db9-ccause_1-generic_0,57dd3b0e91b7fc0001493db9,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],[-1.   0.5  0.   0.  -0.5 -0.5],,13.93156857,1.30E-09,12.72280553,{'smoothing': 1.11803926}
4-57dd3b0e91b7fc0001493db9-collider_1-generic_1,57dd3b0e91b7fc0001493db9,experiment_4,generic_1,collider,LC_discrete_&_1,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],[ 0.   0.5  0.  -0.5  0.   0. ],,13.93156857,6.90E-27,12.72280553,{'smoothing': 1.11803926}
4-57dd3b0e91b7fc0001493db9-crime_0-congruent,57dd3b0e91b7fc0001493db9,experiment_4,congruent,crime,LC_discrete_&_1,[-0.5  0.5  0.5 -0.5  0.   0.5],[-0.5  0.5  0.5 -0.5  0.   0. ],[ 0.   1.   0.5 -0.5 -0.5 -0.5],[-0.5  0.5  0.5 -0.5  0.   0.5],13.93156857,8.77E-09,12.72280553,{'smoothing': 1.11803926}
4-57dd3b0e91b7fc0001493db9-dampened_1-generic_2,57dd3b0e91b7fc0001493db9,experiment_4,generic_2,dampened,LC_discrete_&_1,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.5 0.  1.  0.  0. ],[-0.5 -0.5  0.   0.5  0.   0. ],,13.93156857,0.139802384,12.73354006,{'smoothing': 1.11803926}
4-57dd3b0e91b7fc0001493db9-finance_0-incongruent,57dd3b0e91b7fc0001493db9,experiment_4,incongruent,finance,LC_discrete_&_1,[ 0.  -0.5  0.   0.5 -0.5  0. ],[ 0.  -0.5  0.   0.5 -0.5  0. ],[ 0.   0.5  0.5 -0.5 -0.5  0. ],[ 0.  -0.5  0.   0.  -0.5  0.5],13.93156857,1.89E-09,12.72280553,{'smoothing': 1.11803926}
4-57fe48c390de420001673796-ccause_3-generic_0,57fe48c390de420001673796,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],[0.5 0.5 0.  0.  0.  0. ],,13.93156857,7.64E-31,10.08801692,{'smoothing': 1.93295454}
4-57fe48c390de420001673796-collider_3-generic_1,57fe48c390de420001673796,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],[0.  0.5 0.  0.5 0.  0. ],,13.93156857,6.87E-21,10.08801692,{'smoothing': 1.93295454}
4-57fe48c390de420001673796-crime_1-incongruent,57fe48c390de420001673796,experiment_4,incongruent,crime,LC_discrete_&_1,[0.5 0.  0.5 0.  0.  0.5],[0.5 0.  0.5 0.  0.  0.5],[0.5 0.  0.5 0.  0.  0.5],[0.5 0.  0.5 0.5 0.  0. ],13.93156857,9.68E-08,10.08801693,{'smoothing': 1.93295454}
4-57fe48c390de420001673796-dampened_1-generic_2,57fe48c390de420001673796,experiment_4,generic_2,dampened,LC_discrete_&_1,[ 1.  -0.5  0.   1.   0.   0. ],[1. 0. 0. 1. 0. 0.],[0.5 0.  0.  0.5 0.  0. ],,13.93156857,2.39E-06,10.08801707,{'smoothing': 1.93295454}
4-57fe48c390de420001673796-finance_1-congruent,57fe48c390de420001673796,experiment_4,congruent,finance,LC_discrete_&_1,[0.5 0.5 0.  0.  0.5 1. ],[1.  0.5 0.  0.  0.5 1. ],[0.5 0.5 0.  0.  0.5 1. ],[0.5 0.5 0.  0.  0.5 1. ],13.93156857,2.34E-24,10.08801692,{'smoothing': 1.93295454}
4-5ab15ab4c42b630001cd36fb-ccause_2-generic_0,5ab15ab4c42b630001cd36fb,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],[-0.5 -0.5  0.   0.5  0.5  0. ],,13.93156857,2.13E-14,12.35623995,{'smoothing': 1.26180877}
4-5ab15ab4c42b630001cd36fb-collider_3-generic_1,5ab15ab4c42b630001cd36fb,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],[0.  0.5 0.  0.5 0.  0. ],,13.93156857,1.46E-17,12.35623995,{'smoothing': 1.26180877}
4-5ab15ab4c42b630001cd36fb-crime_0-congruent,5ab15ab4c42b630001cd36fb,experiment_4,congruent,crime,LC_discrete_&_1,[0.5 0.5 0.  0.5 0.  0. ],[0.5 0.5 0.  0.5 0.  0. ],[-0.5 -0.5  0.   0.5  0.   0. ],[0.5 0.5 0.  0.5 0.  0. ],13.93156857,7.77E-12,12.35623995,{'smoothing': 1.26180877}
4-5ab15ab4c42b630001cd36fb-dampened_2-generic_2,5ab15ab4c42b630001cd36fb,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  -0.5  0.  -1.   0.   0. ],[-0.5 -0.5  0.   0.5  0.   0. ],,13.93156857,5.11E-42,12.35623995,{'smoothing': 1.26180877}
4-5ab15ab4c42b630001cd36fb-finance_0-incongruent,5ab15ab4c42b630001cd36fb,experiment_4,incongruent,finance,LC_discrete_&_1,[0.  0.5 0.  1.  1.  0.5],[0.5 1.  1.  1.  1.  0.5],[1.  1.  0.  0.5 0.5 0.5],[0.  1.  0.  0.5 0.5 1. ],13.93156857,5.85E-216,12.35623995,{'smoothing': 1.26180877}
4-5abc0d68436f550001ff83ff-ccause_1-generic_0,5abc0d68436f550001ff83ff,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],[ 0.5  1.   1.   1.  -0.5 -0.5],,13.93156857,1.41E-20,13.90266167,{'smoothing': 0.19671035}
4-5abc0d68436f550001ff83ff-collider_3-generic_1,5abc0d68436f550001ff83ff,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],[ 1.   0.5 -0.5  1.   1.  -1. ],,13.93156857,1.52E-16,13.90266167,{'smoothing': 0.19671035}
4-5abc0d68436f550001ff83ff-crime_1-incongruent,5abc0d68436f550001ff83ff,experiment_4,incongruent,crime,LC_discrete_&_1,[-0.5  0.5  0.5 -0.5  0.5 -0.5],[-0.5  0.5  0.  -0.5  0.  -0.5],[ 0.   0.   0.5 -0.5  0.5  1. ],[ 0.5  0.5 -0.5 -0.5  0.5 -0.5],13.93156857,1.12E-10,13.90266167,{'smoothing': 0.19671035}
4-5abc0d68436f550001ff83ff-dampened_2-generic_2,5abc0d68436f550001ff83ff,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],[-0.5  1.  -0.5  1.  -1.  -1. ],,13.93156857,2.03E-34,13.90266167,{'smoothing': 0.19671035}
