pid,experiment,num_trials,model_name,nLL,bic,params,params_labels,success,message,time
56da8da8c5b248000ae2adaf,experiment_1,4,LC_discrete_att_all,34.93145614336687,71.24920664785364,[1.2181975],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.612956693333399
57e91ff08dcd2c00014bea18,experiment_1,4,LC_discrete_att_all,15.969224966622818,33.32474429436552,[3.05024096],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.3676355250000294
5999ad2a0ed7ae0001991b57,experiment_1,4,LC_discrete_att_all,29.579785934554724,60.545866230229336,[1.87970693],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.9406525950000894
5aead02c78b0060001e6b394,experiment_1,4,LC_discrete_att_all,38.62650989843502,78.63931415798993,[9.01337165e-12],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.5245213683330803
5b8bbd437073290001839123,experiment_1,4,LC_discrete_att_all,26.342891165428636,54.07207669197716,[2.08425844],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.6726489816666192
5bcdd6be25295a0001a71beb,experiment_1,4,LC_discrete_att_all,26.366763043631128,54.11982044838214,[2.07944391],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.7636966333331656
5be87e33a14b540001aa2ea5,experiment_1,4,LC_discrete_att_all,29.62100551245091,60.62830538602171,[1.85478014],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.0983204216667217
5bfd745a8acfed00011a6975,experiment_1,4,LC_discrete_att_all,24.179413880577453,49.74512212227479,[2.27658412],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.9816818433333537
5c3f62338cb6f5000180b697,experiment_1,4,LC_discrete_att_all,30.18986709871643,61.76602855855275,[1.85894637],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.9297039483334326
5c405aee40de0b0001437db0,experiment_1,4,LC_discrete_att_all,23.348181263383974,48.082656887887836,[2.4350686],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.1198614949995924
5c48734767be2c0001074eb6,experiment_1,4,LC_discrete_att_all,21.826176350405802,45.03864706193149,[2.48583966],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.6938583866668826
5c5af8dfe7f42600017cde68,experiment_1,4,LC_discrete_att_all,33.26641605363082,67.91912646838153,[1.46054277],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.8946089216668043
5c665e1948985d0001f09675,experiment_1,4,LC_discrete_att_all,26.313501938516666,54.01329823815322,[2.09382606],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.9206676066668782
5c6aeae949b7f0000120b170,experiment_1,4,LC_discrete_att_all,21.8515004796726,45.089295320465084,[2.48767898],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.9234865583333886
5c86addf4b443c000103ad14,experiment_1,4,LC_discrete_att_all,30.999852505418602,63.38599937195709,[1.69744288],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.1244539500000732
5c8a4f339917780016a4ee43,experiment_1,4,LC_discrete_att_all,23.626058796008152,48.63841195313619,[2.44074389],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.0621177483335487
