pid,experiment,num_trials,model_name,nLL,bic,params,params_labels,success,message,time
56da8da8c5b248000ae2adaf,experiment_1,4,Adaptive_LC,35.57942965991684,72.54515368095358,[1.07604491],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.3354892016669813
57e91ff08dcd2c00014bea18,experiment_1,4,Adaptive_LC,16.358646457222694,34.103587275565275,[2.99573228],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.28426971166676
5999ad2a0ed7ae0001991b57,experiment_1,4,Adaptive_LC,31.40004204032097,64.18637844176183,[1.61002591],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.2398653333332428
5aead02c78b0060001e6b394,experiment_1,4,Adaptive_LC,38.626509898431465,78.63931415798282,[9.01337165e-12],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.8283502933336424
5b8bbd437073290001839123,experiment_1,4,Adaptive_LC,26.36669492803464,54.11968421718915,[2.07944157],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.974478498333095
5bcdd6be25295a0001a71beb,experiment_1,4,Adaptive_LC,26.36669492803464,54.11968421718915,[2.07944157],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.9001858566664548
5be87e33a14b540001aa2ea5,experiment_1,4,Adaptive_LC,30.19096864488636,61.76823165089261,[1.72268124],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.3407258700002178
5bfd745a8acfed00011a6975,experiment_1,4,Adaptive_LC,24.191354563847057,49.769003488814,[2.27359756],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.0228475466666471
5c3f62338cb6f5000180b697,experiment_1,4,Adaptive_LC,32.278238597510715,65.94277155614132,[1.5344754],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.2227061616669137
5c405aee40de0b0001437db0,experiment_1,4,Adaptive_LC,24.1313317251591,49.64895781143809,[2.28089638],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.2344383083332409
5c48734767be2c0001074eb6,experiment_1,4,Adaptive_LC,21.813809637570746,45.01391363626137,[2.48490668],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.2954304733333022
5c5af8dfe7f42600017cde68,experiment_1,4,Adaptive_LC,33.587828596124595,68.56195155336908,[1.40163004],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.8344899350001166
5c665e1948985d0001f09675,experiment_1,4,Adaptive_LC,26.366694928033617,54.11968421718712,[2.07944155],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.8197254949996325
5c6aeae949b7f0000120b170,experiment_1,4,Adaptive_LC,21.8138096375708,45.01391363626149,[2.48490666],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.3064684366666672
5c86addf4b443c000103ad14,experiment_1,4,Adaptive_LC,30.244261980990924,61.874818323101735,[1.72236768],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.281731246666944
5c8a4f339917780016a4ee43,experiment_1,4,Adaptive_LC,24.18875002003604,49.763794401191966,[2.27404236],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.196483773333603
5ca4ed188ef8c300164ed71f,experiment_1,4,Adaptive_LC,38.6265098984253,78.63931415797049,[9.01337165e-12],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.861099408333151
5d2a4351379e510001491ee4,experiment_1,4,Adaptive_LC,36.31076840052708,74.00783116217406,[0.97596837],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.2932872883330371
5d6a79f5d10473001a62fa47,experiment_1,4,Adaptive_LC,37.86125132698368,77.10879701508725,[0.57827425],"[['smoothing', 0]]",True,Optimization terminated successfully.,1.1753657366663297
5d7955d03ff9070001280c8c,experiment_1,4,Adaptive_LC,35.708759439655424,72.80381324043074,[1.04982999],"[['smoothing', 0]]",True,Optimization terminated successfully.,0.2645788466664574
